domain_id,domain_type,source_domain_id,domain_name,domain_description
11471,Pfam-A,PF16279,DUF4927,
11472,Pfam-A,PF04142,Nuc_sug_transp,
11473,Pfam-A,PF16276,NPM1-C,
11474,Pfam-A,PF04152,Mre11_DNA_bind,
11475,Pfam-A,PF07012,Curlin_rpt,
11476,Pfam-A,PF16197,KAsynt_C_assoc,
11477,Pfam-A,PF16179,RHD_dimer,
11478,Pfam-A,PF16899,Cyclin_C_2,
11479,Pfam-A,PF03915,AIP3,
11480,Pfam-A,PF01042,Ribonuc_L-PSP,
11481,Pfam-A,PF17039,Glyco_tran_10_N,
11482,Pfam-A,PF17189,Glyco_hydro_30C,
11483,Pfam-A,PF16612,RGS12_usC,
11484,Pfam-A,PF16870,OxoGdeHyase_C,
11485,Pfam-A,PF13432,TPR_16,
11486,Pfam-A,PF16185,MTABC_N,
11487,Pfam-A,PF16599,PTN13_u3,
11488,Pfam-A,PF14378,PAP2_3,
11489,Pfam-A,PF02491,SHS2_FTSA,
11490,Pfam-A,PF15511,CENP-T_C,
11491,Pfam-A,PF16348,Corona_NSP4_C,
11492,Pfam-A,PF15784,GPS2_interact,
11493,Pfam-A,PF16642,KCNQ2_u3,
11494,Pfam-A,PF00486,Trans_reg_C,
11495,Pfam-A,PF15898,PRKG1_interact,
11496,Pfam-A,PF00126,HTH_1,
11497,Pfam-A,PF00033,Cytochrome_B,
11498,Pfam-A,PF16665,NCOA_u2,
11499,Pfam-A,PF15711,ILEI,
11500,Pfam-A,PF15713,PTPRCAP,
11501,Pfam-A,PF13484,Fer4_16,
11502,Pfam-A,PF16885,CAC1F_C,
11503,Pfam-A,PF16500,Cyclin_N2,
11504,Pfam-A,PF11734,TilS_C,
11505,Pfam-A,PF16959,Collectrin,
11506,Pfam-A,PF12627,PolyA_pol_RNAbd,
11507,Pfam-A,PF13602,ADH_zinc_N_2,
11508,Pfam-A,PF00925,GTP_cyclohydro2,
11509,Pfam-A,PF00719,Pyrophosphatase,
11510,Pfam-A,PF16698,ADAM17_MPD,
11511,Pfam-A,PF05147,LANC_like,
11512,Pfam-A,PF16123,HAGH_C,
11513,Pfam-A,PF08430,Forkhead_N,
11514,Pfam-A,PF16657,Malt_amylase_C,
11515,Pfam-A,PF13649,Methyltransf_25,
11516,Pfam-A,PF16635,APC_u14,
11517,Pfam-A,PF06963,FPN1,
11518,Pfam-A,PF16058,Mucin-like,
11519,Pfam-A,PF16864,Dimerisation2,
11520,Pfam-A,PF16189,Creatinase_N_2,
11521,Pfam-A,PF16540,MKLP1_Arf_bdg,
11522,Pfam-A,PF00800,PDT,
11523,Pfam-A,PF05014,Nuc_deoxyrib_tr,
11524,Pfam-A,PF05201,GlutR_N,
11525,Pfam-A,PF16190,E1_FCCH,
11526,Pfam-A,PF16094,PAC1,
11527,Pfam-A,PF16251,NAR,
11528,Pfam-A,PF02604,PhdYeFM_antitox,
11529,Pfam-A,PF17048,Ceramidse_alk_C,
11530,Pfam-A,PF15048,OSTbeta,
11531,Pfam-A,PF16499,Melibiase_2,
11532,Pfam-A,PF10486,PI3K_1B_p101,
11533,Pfam-A,PF06083,IL17,
11534,Pfam-A,PF16866,PHD_4,
11535,Pfam-A,PF07828,PA-IL,
11536,Pfam-A,PF16274,Qua1,
11537,Pfam-A,PF16923,Glyco_hydro_63N,
11538,Pfam-A,PF15951,MITF_TFEB_C_3_N,
11539,Pfam-A,PF13859,BNR_3,
11540,Pfam-A,PF17147,PFOR_II,
11541,Pfam-A,PF08543,Phos_pyr_kin,
11542,Pfam-A,PF15910,V-set_2,
11543,Pfam-A,PF13522,GATase_6,
11544,Pfam-A,PF15785,SMG1,
11545,Pfam-A,PF13240,zinc_ribbon_2,
11546,Pfam-A,PF16630,APC_u5,
11547,Pfam-A,PF16746,BAR_3,
11548,Pfam-A,PF16214,AC_N,
11549,Pfam-A,PF16776,INPP5B_PH,
11550,Pfam-A,PF01171,ATP_bind_3,
11551,Pfam-A,PF16681,Ig_5,
11552,Pfam-A,PF01521,Fe-S_biosyn,
11554,Pfam-A,PF16721,zf-H3C2,
11555,Pfam-A,PF16420,ATG7_N,
11556,Pfam-A,PF01285,TEA,
11557,Pfam-A,PF02144,Rad1,
11558,Pfam-A,PF16561,AMPK1_CBM,
11559,Pfam-A,PF16833,EKLF_TAD2,
11560,Pfam-A,PF16544,STAR_dimer,
11561,Pfam-A,PF16519,TRPM_tetra,
11562,Pfam-A,PF12680,SnoaL_2,
11563,Pfam-A,PF16204,BDHCT_assoc,
11564,Pfam-A,PF00141,peroxidase,
11565,Pfam-A,PF01092,Ribosomal_S6e,
11566,Pfam-A,PF12489,ARA70,
11567,Pfam-A,PF16613,RGS12_us1,
11568,Pfam-A,PF13185,GAF_2,
11569,Pfam-A,PF16578,IL17R_fnIII_D2,
11570,Pfam-A,PF02768,DNA_pol3_beta_3,
11571,Pfam-A,PF02767,DNA_pol3_beta_2,
11572,Pfam-A,PF03033,Glyco_transf_28,
11573,Pfam-A,PF00506,Flu_NP,
11574,Pfam-A,PF04664,OGFr_N,
11575,Pfam-A,PF10537,WAC_Acf1_DNA_bd,
11576,Pfam-A,PF02199,SapA,
11578,Pfam-A,PF10294,Methyltransf_16,
11579,Pfam-A,PF01111,CKS,
11580,Pfam-A,PF03487,IL13,
11581,Pfam-A,PF08675,RNA_bind,
11582,Pfam-A,PF08534,Redoxin,
11583,Pfam-A,PF00500,Late_protein_L1,
11584,Pfam-A,PF04857,CAF1,
11585,Pfam-A,PF08357,SEFIR,
11586,Pfam-A,PF09291,DUF1968,
11587,Pfam-A,PF07821,Alpha-amyl_C2,
11588,Pfam-A,PF12918,TcdB_N,
11589,Pfam-A,PF05463,Sclerostin,
11590,Pfam-A,PF12919,TcdA_TcdB,
11591,Pfam-A,PF02115,Rho_GDI,
11592,Pfam-A,PF04101,Glyco_tran_28_C,
11593,Pfam-A,PF16556,IL17R_fnIII_D1,
11594,Pfam-A,PF03476,MOSC_N,
11595,Pfam-A,PF12064,DUF3544,
11596,Pfam-A,PF03489,SapB_2,
11597,Pfam-A,PF09238,IL4Ra_N,
11598,Pfam-A,PF01352,KRAB,
11599,Pfam-A,PF17047,SMP_LBD,
11600,Pfam-A,PF00632,HECT,
11601,Pfam-A,PF11914,DUF3432,
11602,Pfam-A,PF03473,MOSC,
11603,Pfam-A,PF00712,DNA_pol3_beta,
11604,Pfam-A,PF02016,Peptidase_S66,
11605,Pfam-A,PF05337,CSF-1,
11606,Pfam-A,PF15908,HMMR_C,
11607,Pfam-A,PF03834,Rad10,
11608,Pfam-A,PF13000,Acatn,
11609,Pfam-A,PF00525,Crystallin,
11610,Pfam-A,PF06859,Bin3,
11611,Pfam-A,PF14959,GSAP-16,
11612,Pfam-A,PF02176,zf-TRAF,
11613,Pfam-A,PF11928,DUF3446,
11614,Pfam-A,PF11713,Peptidase_C80,
11616,Pfam-A,PF00997,Casein_kappa,
11617,Pfam-A,PF12937,F-box-like,
11618,Pfam-A,PF05184,SapB_1,
11619,Pfam-A,PF00633,HHH,
11620,Pfam-A,PF12920,TcdA_TcdB_pore,
11621,Pfam-A,PF14993,Neuropeptide_S,
11622,Pfam-A,PF09514,SSXRD,
11650,Pfam-A,PF10557,Cullin_Nedd8,
11669,Pfam-A,PF13330,Mucin2_WxxW,
11673,Pfam-A,PF08080,zf-RNPHF,
11685,Pfam-A,PF01146,Caveolin,
11705,Pfam-A,PF17286,PRMT5_C,
11717,Pfam-A,PF14634,zf-RING_5,
11721,Pfam-A,PF07517,SecA_DEAD,
11737,Pfam-A,PF05454,DAG1,
11742,Pfam-A,PF04549,CD47,
11746,Pfam-A,PF08610,Pex16,
11763,Pfam-A,PF06446,Hepcidin,
11780,Pfam-A,PF17387,Glyco_hydro_59M,
11817,Pfam-A,PF06941,NT5C,
11819,Pfam-A,PF01415,IL7,
11821,Pfam-A,PF12053,DUF3534,
11832,Pfam-A,PF00789,UBX,
11833,Pfam-A,PF00261,Tropomyosin,
11835,Pfam-A,PF11627,HnRNPA1,
11840,Pfam-A,PF08204,V-set_CD47,
11842,Pfam-A,PF07472,PA-IIL,
11845,Pfam-A,PF16738,CBM26,
11849,Pfam-A,PF17207,MCM_OB,
11851,Pfam-A,PF07546,EMI,
11857,Pfam-A,PF03184,DDE_1,
11860,Pfam-A,PF03079,ARD,
11868,Pfam-A,PF16589,BRCT_2,
11874,Pfam-A,PF17211,VHL_C,
11894,Pfam-A,PF17440,Thiol_cytolys_C,
11910,Pfam-A,PF00631,G-gamma,
11930,Pfam-A,PF01145,Band_7,
11951,Pfam-A,PF17416,Glycoprot_B_PH1,
11952,Pfam-A,PF00888,Cullin,
11957,Pfam-A,PF08365,IGF2_C,
11959,Pfam-A,PF00538,Linker_histone,
11960,Pfam-A,PF01109,GM_CSF,
11965,Pfam-A,PF01466,Skp1,
11972,Pfam-A,PF00939,Na_sulph_symp,
11992,Pfam-A,PF00726,IL10,
11997,Pfam-A,PF14048,MBD_C,
12005,Pfam-A,PF17450,Melibiase_2_C,
12012,Pfam-A,PF16564,MBDa,
12020,Pfam-A,PF10431,ClpB_D2-small,
12029,Pfam-A,PF10075,CSN8_PSD8_EIF3K,
12034,Pfam-A,PF03221,HTH_Tnp_Tc5,
12045,Pfam-A,PF10602,RPN7,
12049,Pfam-A,PF17432,DUF3458_C,
12084,Pfam-A,PF07724,AAA_2,
12091,Pfam-A,PF02372,IL15,
12096,Pfam-A,PF00143,Interferon,
12123,Pfam-A,PF07978,NIPSNAP,
12124,Pfam-A,PF11502,BCL9,
12135,Pfam-A,PF07516,SecA_SW,
12138,Pfam-A,PF04218,CENP-B_N,
12139,Pfam-A,PF12678,zf-rbx1,
12140,Pfam-A,PF00323,Defensin_1,
12142,Pfam-A,PF10581,Synapsin_N,
12144,Pfam-A,PF01834,XRCC1_N,
12151,Pfam-A,PF08169,RBB1NT,
12163,Pfam-A,PF17297,PEPCK_N,
12165,Pfam-A,PF17284,Spermine_synt_N,
12170,Pfam-A,PF17476,Binary_toxB_3,
12172,Pfam-A,PF13853,7tm_4,
12184,Pfam-A,PF00293,NUDIX,
12193,Pfam-A,PF02078,Synapsin,
12225,Pfam-A,PF01279,Parathyroid,
12227,Pfam-A,PF04732,Filament_head,
12242,Pfam-A,PF00166,Cpn10,
12248,Pfam-A,PF02453,Reticulon,
12271,Pfam-A,PF17417,Glycoprot_B_PH2,
12272,Pfam-A,PF02690,Na_Pi_cotrans,
12282,Pfam-A,PF17218,CBX7_C,
12288,Pfam-A,PF00007,Cys_knot,
12292,Pfam-A,PF07565,Band_3_cyto,
12299,Pfam-A,PF15216,TSLP,
12304,Pfam-A,PF00568,WH1,
12305,Pfam-A,PF00727,IL4,
12310,Pfam-A,PF16113,ECH_2,
12312,Pfam-A,PF13738,Pyr_redox_3,
12323,Pfam-A,PF04683,Proteasom_Rpn13,
12325,Pfam-A,PF00100,Zona_pellucida,
12327,Pfam-A,PF04030,ALO,
12356,Pfam-A,PF11626,Rap1_C,
12360,Pfam-A,PF03823,Neurokinin_B,
12372,Pfam-A,PF12998,ING,
12380,Pfam-A,PF03283,PAE,
12384,Pfam-A,PF02750,Synapsin_C,
12392,Pfam-A,PF14565,IL22,
12402,Pfam-A,PF09443,CFC,
12436,Pfam-A,PF17205,PSI_integrin,
12442,Pfam-A,PF17285,PRMT5_TIM,
12444,Pfam-A,PF08914,Myb_DNA-bind_2,
12456,Pfam-A,PF12191,stn_TNFRSF12A,
12479,Pfam-A,PF17475,Binary_toxB_2,
12480,Pfam-A,PF08375,Rpn3_C,
12487,Pfam-A,PF03128,CXCXC,
12490,Pfam-A,PF17488,Herpes_glycoH_C,
12512,Pfam-A,PF05160,DSS1_SEM1,
12513,Pfam-A,PF17229,DUF5303,
12525,Pfam-A,PF00879,Defensin_propep,
12528,Pfam-A,PF00955,HCO3_cotransp,
12535,Pfam-A,PF03226,Yippee-Mis18,
12537,Pfam-A,PF12114,Period_C,
12553,Pfam-A,PF12643,MazG-like,
12554,Pfam-A,PF16550,RPN13_C,
12561,Pfam-A,PF05761,5_nucleotid,
12567,Pfam-A,PF02810,SEC-C,
12574,Pfam-A,PF06060,Mesothelin,
12577,Pfam-A,PF13911,AhpC-TSA_2,
12590,Pfam-A,PF16533,SOAR,
12606,Pfam-A,PF04515,Choline_transpo,
12612,Pfam-A,PF13527,Acetyltransf_9,
12614,Pfam-A,PF01043,SecA_PP_bind,
12631,Pfam-A,PF17408,MCD_N,
12633,Pfam-A,PF00876,Innexin,
12642,Pfam-A,PF02351,GDNF,
12650,Pfam-A,PF01896,DNA_primase_S,
12651,Pfam-A,PF04104,DNA_primase_lrg,
12652,Pfam-A,PF01366,PRTP,
12653,Pfam-A,PF03581,Herpes_UL33,
12654,Pfam-A,PF02499,DNA_pack_C,
12655,Pfam-A,PF02500,DNA_pack_N,
12656,Pfam-A,PF00908,dTDP_sugar_isom,
12657,Pfam-A,PF01015,Ribosomal_S3Ae,
12658,Pfam-A,PF00900,Ribosomal_S4e,
12659,Pfam-A,PF08071,RS4NT,
12660,Pfam-A,PF16121,40S_S4_C,
12661,Pfam-A,PF01251,Ribosomal_S7e,
12662,Pfam-A,PF01201,Ribosomal_S8e,
12663,Pfam-A,PF16205,Ribosomal_S17_N,
12664,Pfam-A,PF08069,Ribosomal_S13_N,
12665,Pfam-A,PF00833,Ribosomal_S17e,
12666,Pfam-A,PF01090,Ribosomal_S19e,
12667,Pfam-A,PF01249,Ribosomal_S21e,
12668,Pfam-A,PF01282,Ribosomal_S24e,
12669,Pfam-A,PF01207,Dus,
12670,Pfam-A,PF00762,Ferrochelatase,
12671,Pfam-A,PF00407,Bet_v_1,
12672,Pfam-A,PF00974,Rhabdo_glycop,
12673,Pfam-A,PF10425,SdrG_C_C,
12674,Pfam-A,PF00746,Gram_pos_anchor,
12675,Pfam-A,PF04650,YSIRK_signal,
12676,Pfam-A,PF03297,Ribosomal_S25,
12677,Pfam-A,PF01283,Ribosomal_S26e,
12678,Pfam-A,PF01599,Ribosomal_S27,
12679,Pfam-A,PF01200,Ribosomal_S28e,
12680,Pfam-A,PF04758,Ribosomal_S30,
12681,Pfam-A,PF14374,Ribos_L4_asso_C,
12682,Pfam-A,PF14204,Ribosomal_L18_c,
12683,Pfam-A,PF17144,Ribosomal_L5e,
12684,Pfam-A,PF01159,Ribosomal_L6e,
12685,Pfam-A,PF03868,Ribosomal_L6e_N,
12686,Pfam-A,PF08079,Ribosomal_L30_N,
12687,Pfam-A,PF01294,Ribosomal_L13e,
12688,Pfam-A,PF01929,Ribosomal_L14e,
12689,Pfam-A,PF00827,Ribosomal_L15e,
12690,Pfam-A,PF17135,Ribosomal_L18,
12691,Pfam-A,PF01775,Ribosomal_L18A,
12692,Pfam-A,PF01157,Ribosomal_L21e,
12693,Pfam-A,PF01776,Ribosomal_L22e,
12694,Pfam-A,PF03939,Ribosomal_L23eN,
12695,Pfam-A,PF01246,Ribosomal_L24e,
12696,Pfam-A,PF16906,Ribosomal_L26,
12697,Pfam-A,PF01777,Ribosomal_L27e,
12698,Pfam-A,PF01778,Ribosomal_L28e,
12699,Pfam-A,PF01779,Ribosomal_L29e,
12700,Pfam-A,PF01198,Ribosomal_L31e,
12701,Pfam-A,PF01655,Ribosomal_L32e,
12702,Pfam-A,PF01199,Ribosomal_L34e,
12703,Pfam-A,PF00836,Stathmin,
12704,Pfam-A,PF13925,Katanin_con80,
12705,Pfam-A,PF00668,Condensation,
12706,Pfam-A,PF07971,Glyco_hydro_92,
12707,Pfam-A,PF08585,RMI1_N,
12708,Pfam-A,PF05641,Agenet,
12709,Pfam-A,PF12235,FXMRP1_C_core,
12710,Pfam-A,PF16096,FXR_C1,
12711,Pfam-A,PF16097,FXR_C3,
12712,Pfam-A,PF14683,CBM-like,
12713,Pfam-A,PF01247,Ribosomal_L35Ae,
12714,Pfam-A,PF01158,Ribosomal_L36e,
12715,Pfam-A,PF00935,Ribosomal_L44,
12716,Pfam-A,PF01907,Ribosomal_L37e,
12717,Pfam-A,PF01780,Ribosomal_L37ae,
12718,Pfam-A,PF01781,Ribosomal_L38e,
12719,Pfam-A,PF00832,Ribosomal_L39,
12720,Pfam-A,PF03968,OstA,
12721,Pfam-A,PF04453,OstA_C,
12722,Pfam-A,PF00565,SNase,
12723,Pfam-A,PF05162,Ribosomal_L41,
12724,Pfam-A,PF00428,Ribosomal_60s,
12725,Pfam-A,PF02817,E3_binding,
12726,Pfam-A,PF00994,MoCF_biosynth,
12727,Pfam-A,PF01507,PAPS_reduct,
12728,Pfam-A,PF13530,SCP2_2,
12729,Pfam-A,PF08408,DNA_pol_B_3,
12730,Pfam-A,PF08452,DNAP_B_exo_N,
12731,Pfam-A,PF11467,LEDGF,
12732,Pfam-A,PF12213,Dpoe2NT,
12733,Pfam-A,PF00808,CBFD_NFYB_HMF,
12734,Pfam-A,PF04792,LcrV,
12735,Pfam-A,PF12154,HCMVantigenic_N,
12736,Pfam-A,PF01379,Porphobil_deam,
12737,Pfam-A,PF03900,Porphobil_deamC,
12738,Pfam-A,PF09248,DUF1965,
12739,Pfam-A,PF18521,TAD2,
12740,Pfam-A,PF18372,I-EGF_1,
12741,Pfam-A,PF18053,GyrB_insert,
12742,Pfam-A,PF18314,FAS_I_H,
12743,Pfam-A,PF18325,Fas_alpha_ACP,
12744,Pfam-A,PF17655,IRK_C,
12745,Pfam-A,PF17900,Peptidase_M1_N,
12746,Pfam-A,PF17988,VEGFR-2_TMD,
12747,Pfam-A,PF17689,Arabino_trans_N,
12748,Pfam-A,PF18452,Ig_6,
12749,Pfam-A,PF17781,RPN1_RPN2_N,
12750,Pfam-A,PF18004,RPN2_C,
12751,Pfam-A,PF17870,Insulin_TMD,
12752,Pfam-A,PF18100,PDE4_UCR,
12753,Pfam-A,PF18094,DNA_pol_B_N,
12754,Pfam-A,PF18611,IL3Ra_N,
12755,Pfam-A,PF18397,IKBKB_SDD,
12756,Pfam-A,PF17980,ADD_DNMT3,
12757,Pfam-A,PF17756,RET_CLD1,
12758,Pfam-A,PF17812,RET_CLD3,
12759,Pfam-A,PF17813,RET_CLD4,
12760,Pfam-A,PF17887,Jak1_Phl,
12761,Pfam-A,PF18377,FERM_F2,
12762,Pfam-A,PF18379,FERM_F1,
12763,Pfam-A,PF17771,ADAM_CR_2,
12764,Pfam-A,PF18695,cPLA2_C2,
12765,Pfam-A,PF18485,GST_N_5,
12766,Pfam-A,PF18038,FERM_N_2,
12767,Pfam-A,PF18136,DNApol_Exo,
12768,Pfam-A,PF18123,FGFR3_TM,
12769,Pfam-A,PF18811,DPPIV_rep,
12770,Pfam-A,PF17787,PH_14,
12771,Pfam-A,PF18459,PCSK9_C1,
12772,Pfam-A,PF18463,PCSK9_C3,
12773,Pfam-A,PF18464,PCSK9_C2,
12774,Pfam-A,PF18018,DNA_pol_D_N,
12775,Pfam-A,PF17917,RT_RNaseH,
12776,Pfam-A,PF18697,MLVIN_C,
12777,Pfam-A,PF18861,PTP_tm,
12778,Pfam-A,PF17852,Dynein_AAA_lid,
12779,Pfam-A,PF18198,AAA_lid_11,
12780,Pfam-A,PF18199,Dynein_C,
12781,Pfam-A,PF18496,ColG_sub,
12782,Pfam-A,PF17677,Glyco_hydro38C2,
12783,Pfam-A,PF18613,TrkA_TMD,
12784,Pfam-A,PF18132,Tyosinase_C,
12785,Pfam-A,PF18114,Suv3_N,
12786,Pfam-A,PF18147,Suv3_C_1,
12787,Pfam-A,PF18190,Plk4_PB1,
12788,Pfam-A,PF18409,Plk4_PB2,
12789,Pfam-A,PF18772,APOBEC2,
12790,Pfam-A,PF18394,TBK1_CCD1,
12791,Pfam-A,PF18396,TBK1_ULD,
12792,Pfam-A,PF18139,LSDAT_euk,
12793,Pfam-A,PF18707,IL2RB_N1,
12794,Pfam-A,PF17657,DNA_pol3_finger,
12795,Pfam-A,PF17753,Ig_mannosidase,
12796,Pfam-A,PF17786,Mannosidase_ig,
12797,Pfam-A,PF11835,RRM_8,
12798,Pfam-A,PF18565,Glyco_hydro2_C5,
12799,Pfam-A,PF18473,Urease_linker,
12800,Pfam-A,PF17801,Melibiase_C,
12801,Pfam-A,PF08139,LPAM_1,
12802,Pfam-A,PF17789,MG4,
12803,Pfam-A,PF17790,MG1,
12804,Pfam-A,PF17791,MG3,
12805,Pfam-A,PF17800,NPL,
12806,Pfam-A,PF18422,TNFR_16_TM,
12807,Pfam-A,PF18266,Ncstrn_small,
12808,Pfam-A,PF18376,MDD_C,
12809,Pfam-A,PF18410,BTHB,
12810,Pfam-A,PF17950,SpmSyn_N,
12811,Pfam-A,PF18797,APC_rep,
12812,Pfam-A,PF18455,GBR2_CC,
12813,Pfam-A,PF18414,zf_C2H2_10,
12814,Pfam-A,PF18837,LRR_12,
12815,Pfam-A,PF18392,CSN7a_helixI,
12816,Pfam-A,PF17728,BsuBI_PstI_RE_N,
12817,Pfam-A,PF18589,ObR_Ig,
12818,Pfam-A,PF18077,DUF5595,
12819,Pfam-A,PF18777,CRM1_repeat,
12820,Pfam-A,PF18784,CRM1_repeat_2,
12821,Pfam-A,PF18787,CRM1_repeat_3,
12822,Pfam-A,PF17772,zf-MYST,
12823,Pfam-A,PF17763,Asparaginase_C,
12824,Pfam-A,PF17820,PDZ_6,
12825,Pfam-A,PF18432,ECD,
12826,Pfam-A,PF18104,Tudor_2,
12827,Pfam-A,PF18439,zf_UBZ,
12828,Pfam-A,PF13362,Toprim_3,
12829,Pfam-A,PF18818,MPTase-PolyVal,
12830,Pfam-A,PF17807,zf-UBP_var,
12831,Pfam-A,PF18086,PPIP5K2_N,
12832,Pfam-A,PF17968,Tlr3_TMD,
12833,Pfam-A,PF18109,Fer4_24,
12834,Pfam-A,PF18560,Lectin_like,
12835,Pfam-A,PF18213,SUB1_ProdP9,
12836,Pfam-A,PF17811,JHD,
12837,Pfam-A,PF17776,NLRC4_HD2,
12838,Pfam-A,PF17779,NOD2_WH,
12839,Pfam-A,PF18031,UCH_C,
12840,Pfam-A,PF17908,APAF1_C,
12841,Pfam-A,PF18127,DUF5598,
12842,Pfam-A,PF17902,SH3_10,
12843,Pfam-A,PF18373,Spectrin_like,
12844,Pfam-A,PF17946,RecC_C,
12845,Pfam-A,PF17927,Ins134_P3_kin_N,
12846,Pfam-A,PF17994,Glft2_N,
12847,Pfam-A,PF18782,NAD2,
12848,Pfam-A,PF17836,PglD_N,
12849,Pfam-A,PF17862,AAA_lid_3,
12850,Pfam-A,PF18049,DNA_pol_P_Exo,
12851,Pfam-A,PF18118,PRC2_HTH_1,
12852,Pfam-A,PF18264,preSET_CXC,
12853,Pfam-A,PF17906,HTH_48,
12854,Pfam-A,PF17959,EF-hand_14,
12855,Pfam-A,PF03199,GSH_synthase,
12856,Pfam-A,PF03917,GSH_synth_ATP,
12857,Pfam-A,PF17874,TPR_MalT,
12858,Pfam-A,PF18300,DUF5604,
12859,Pfam-A,PF18358,Tudor_4,
12860,Pfam-A,PF18359,TUDOR_5,
12861,Pfam-A,PF18694,TDP43_N,
12862,Pfam-A,PF18302,CPSase_C,
12863,Pfam-A,PF17872,AAA_lid_10,
12864,Pfam-A,PF18428,BRCT_3,
12865,Pfam-A,PF17856,TIP49_C,
12866,Pfam-A,PF17667,Pkinase_fungal,
12867,Pfam-A,PF18703,MALT1_Ig,
12868,Pfam-A,PF18385,Tiam_CC_Ex,
12869,Pfam-A,PF18048,TRAF6_Z2,
12870,Pfam-A,PF17676,Peptidase_S66C,
12871,Pfam-A,PF17907,AWS,
12872,Pfam-A,PF17982,C5HCH,
12873,Pfam-A,PF17725,YBD,
12874,Pfam-A,PF17770,RNase_J_C,
12875,Pfam-A,PF17971,LIFR_D2,
12876,Pfam-A,PF18207,LIFR_N,
12877,Pfam-A,PF17855,MCM_lid,
12878,Pfam-A,PF18635,EpCAM_N,
12879,Pfam-A,PF18564,Glyco_hydro_5_C,
12880,Pfam-A,PF18075,FtsX_ECD,
12881,Pfam-A,PF09173,eIF2_C,
12882,Pfam-A,PF00559,Vif,
12883,Pfam-A,PF05063,MT-A70,
12884,Pfam-A,PF15808,BCOR,
12885,Pfam-A,PF16553,PUFD,
12886,Pfam-A,PF18278,RANK_CRD_2,
12887,Pfam-A,PF06470,SMC_hinge,
12888,Pfam-A,PF02463,SMC_N,
12889,Pfam-A,PF11764,N-SET,
12890,Pfam-A,PF18720,EGF_Tenascin,
12891,Pfam-A,PF16577,UBA_5,
12892,Pfam-A,PF02735,Ku,
12893,Pfam-A,PF03730,Ku_C,
12894,Pfam-A,PF03731,Ku_N,
12895,Pfam-A,PF08785,Ku_PK_bind,
12896,Pfam-A,PF04124,Dor1,
12897,Pfam-A,PF14929,TAF1_subA,
12898,Pfam-A,PF00993,MHC_II_alpha,
12899,Pfam-A,PF08148,DSHCT,
12900,Pfam-A,PF13234,rRNA_proc-arch,
12901,Pfam-A,PF13912,zf-C2H2_6,
12902,Pfam-A,PF03281,Mab-21,
12903,Pfam-A,PF09324,DUF1981,
12904,Pfam-A,PF12783,Sec7_N,
12905,Pfam-A,PF16213,DCB,
12906,Pfam-A,PF08318,COG4,
12907,Pfam-A,PF06461,DUF1086,
12908,Pfam-A,PF06465,DUF1087,
12909,Pfam-A,PF08073,CHDNT,
12910,Pfam-A,PF08074,CHDCT2,
12911,Pfam-A,PF07522,DRMBL,
12912,Pfam-A,PF10914,DUF2781,
12913,Pfam-A,PF04258,Peptidase_A22B,
12914,Pfam-A,PF06733,DEAD_2,
12915,Pfam-A,PF06777,HBB,
12916,Pfam-A,PF13307,Helicase_C_2,
12917,Pfam-A,PF01012,ETF,
12918,Pfam-A,PF04054,Not1,
12919,Pfam-A,PF12842,DUF3819,
12920,Pfam-A,PF16415,CNOT1_CAF1_bind,
12921,Pfam-A,PF16417,CNOT1_TTP_bind,
12922,Pfam-A,PF16418,CNOT1_HEAT,
12923,Pfam-A,PF04153,NOT2_3_5,
12924,Pfam-A,PF13765,PRY,
12925,Pfam-A,PF02671,PAH,
12926,Pfam-A,PF08295,Sin3_corepress,
12927,Pfam-A,PF16879,Sin3a_C,
12928,Pfam-A,PF09414,RNA_ligase,
12929,Pfam-A,PF13500,AAA_26,
12930,Pfam-A,PF00448,SRP54,
12931,Pfam-A,PF02881,SRP54_N,
12932,Pfam-A,PF04086,SRP-alpha_N,
12933,Pfam-A,PF09731,Mitofilin,
12934,Pfam-A,PF04065,Not3,
12935,Pfam-A,PF14570,zf-RING_4,
12936,Pfam-A,PF04499,SAPS,
12937,Pfam-A,PF05127,Helicase_RecD,
12938,Pfam-A,PF08351,DUF1726,
12939,Pfam-A,PF13718,GNAT_acetyltr_2,
12940,Pfam-A,PF13725,tRNA_bind_2,
12941,Pfam-A,PF04909,Amidohydro_2,
12942,Pfam-A,PF01531,Glyco_transf_11,
12943,Pfam-A,PF17865,AAA_lid_5,
12944,Pfam-A,PF17867,AAA_lid_7,
12945,Pfam-A,PF06858,NOG1,
12946,Pfam-A,PF08155,NOGCT,
12947,Pfam-A,PF17835,NOG1_N,
12948,Pfam-A,PF18001,Il13Ra_Ig,
12949,Pfam-A,PF01725,Ham1p_like,
12950,Pfam-A,PF01583,APS_kinase,
12951,Pfam-A,PF01747,ATP-sulfurylase,
12952,Pfam-A,PF14306,PUA_2,
12953,Pfam-A,PF03246,Pneumo_ncap,
12954,Pfam-A,PF04680,OGFr_III,
12955,Pfam-A,PF04418,DUF543,
12956,Pfam-A,PF10155,CNOT11,
12957,Pfam-A,PF04078,Rcd1,
12958,Pfam-A,PF06419,COG6,
12959,Pfam-A,PF01286,XPA_N,
12960,Pfam-A,PF05181,XPA_C,
12961,Pfam-A,PF10401,IRF-3,
12962,Pfam-A,PF16206,Mon2_C,
12963,Pfam-A,PF08700,Vps51,
12964,Pfam-A,PF18110,BRCC36_C,
