category,description,parent_key
component,cytosol,BE0000300
function,protein homodimerization activity,BE0000300
function,spermidine synthase activity,BE0000300
process,cellular nitrogen compound metabolic process,BE0000300
process,polyamine metabolic process,BE0000300
process,small molecule metabolic process,BE0000300
process,spermidine biosynthetic process,BE0000300
component,endoplasmic reticulum membrane,BE0001111
component,mitochondrion,BE0001111
function,aromatase activity,BE0001111
function,heme binding,BE0001111
function,iron ion binding,BE0001111
function,monooxygenase activity,BE0001111
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",BE0001111
function,oxygen binding,BE0001111
process,angiogenesis,BE0001111
process,arachidonic acid metabolic process,BE0001111
process,blood vessel morphogenesis,BE0001111
process,cell adhesion,BE0001111
process,cellular aromatic compound metabolic process,BE0001111
process,cellular response to hydrogen peroxide,BE0001111
process,cellular response to organic cyclic compound,BE0001111
process,collagen fibril organization,BE0001111
process,endothelial cell migration,BE0001111
process,endothelial cell-cell adhesion,BE0001111
process,epoxygenase P450 pathway,BE0001111
process,estrogen metabolic process,BE0001111
process,intrinsic apoptotic signaling pathway in response to oxidative stress,BE0001111
process,membrane lipid catabolic process,BE0001111
process,negative regulation of cell adhesion mediated by integrin,BE0001111
process,negative regulation of cell migration,BE0001111
process,negative regulation of cell proliferation,BE0001111
process,negative regulation of NF-kappaB transcription factor activity,BE0001111
process,nitric oxide biosynthetic process,BE0001111
process,omega-hydroxylase P450 pathway,BE0001111
process,oxidation-reduction process,BE0001111
process,positive regulation of angiogenesis,BE0001111
process,positive regulation of apoptotic process,BE0001111
process,positive regulation of JAK-STAT cascade,BE0001111
process,positive regulation of vascular endothelial growth factor production,BE0001111
process,regulation of reactive oxygen species metabolic process,BE0001111
process,response to toxic substance,BE0001111
process,retinal blood vessel morphogenesis,BE0001111
process,retinal metabolic process,BE0001111
process,retinol metabolic process,BE0001111
process,small molecule metabolic process,BE0001111
process,steroid metabolic process,BE0001111
process,sterol metabolic process,BE0001111
process,toxin metabolic process,BE0001111
process,trabecular meshwork development,BE0001111
process,visual perception,BE0001111
process,xenobiotic metabolic process,BE0001111
component,endoplasmic reticulum membrane,BE0002190
component,integral component of membrane,BE0002190
component,nuclear membrane,BE0002190
function,diacylglycerol cholinephosphotransferase activity,BE0002190
function,ethanolaminephosphotransferase activity,BE0002190
function,metal ion binding,BE0002190
process,CDP-choline pathway,BE0002190
process,glycerophospholipid biosynthetic process,BE0002190
process,lipid metabolic process,BE0002190
process,phosphatidylcholine biosynthetic process,BE0002190
process,phosphatidylethanolamine biosynthetic process,BE0002190
process,phospholipid metabolic process,BE0002190
process,small molecule metabolic process,BE0002190
component,cytosol,BE0000237
function,ATP binding,BE0000237
function,choline kinase activity,BE0000237
function,ethanolamine kinase activity,BE0000237
process,CDP-choline pathway,BE0000237
process,glycerophospholipid biosynthetic process,BE0000237
process,muscle organ development,BE0000237
process,phosphatidylcholine biosynthetic process,BE0000237
process,phosphatidylethanolamine biosynthetic process,BE0000237
process,phospholipid metabolic process,BE0000237
process,small molecule metabolic process,BE0000237
component,cytoplasm,BE0000519
component,cytosol,BE0000519
component,mitochondrion,BE0000519
component,nucleus,BE0000519
function,choline O-acetyltransferase activity,BE0000519
process,glycerophospholipid biosynthetic process,BE0000519
process,neurotransmitter biosynthetic process,BE0000519
process,neurotransmitter secretion,BE0000519
process,phosphatidylcholine biosynthetic process,BE0000519
process,phospholipid metabolic process,BE0000519
process,small molecule metabolic process,BE0000519
process,synaptic transmission,BE0000519
component,cytosol,BE0000784
function,ATP binding,BE0000784
function,choline binding,BE0000784
function,choline kinase activity,BE0000784
function,cholinesterase activity,BE0000784
function,drug binding,BE0000784
function,ethanolamine kinase activity,BE0000784
function,signal transducer activity,BE0000784
process,CDP-choline pathway,BE0000784
process,choline metabolic process,BE0000784
process,glycerophospholipid biosynthetic process,BE0000784
process,lipid metabolic process,BE0000784
process,lipid transport,BE0000784
process,phosphatidylcholine biosynthetic process,BE0000784
process,phosphatidylethanolamine biosynthetic process,BE0000784
process,phospholipid metabolic process,BE0000784
process,signal transduction,BE0000784
process,small molecule metabolic process,BE0000784
component,mitochondrial inner membrane,BE0000636
function,choline dehydrogenase activity,BE0000636
function,flavin adenine dinucleotide binding,BE0000636
process,glycine betaine biosynthetic process from choline,BE0000636
component,cytosol,BE0001979
component,extracellular exosome,BE0001979
component,mitochondrion,BE0001979
component,nucleus,BE0001979
function,electron carrier activity,BE0001979
function,flavin adenine dinucleotide binding,BE0001979
function,protein disulfide oxidoreductase activity,BE0001979
function,thioredoxin-disulfide reductase activity,BE0001979
process,cell proliferation,BE0001979
process,cell redox homeostasis,BE0001979
process,cellular lipid metabolic process,BE0001979
process,gene expression,BE0001979
process,mesoderm formation,BE0001979
process,nucleobase-containing small molecule interconversion,BE0001979
process,nucleobase-containing small molecule metabolic process,BE0001979
process,response to reactive oxygen species,BE0001979
process,signal transduction,BE0001979
process,small molecule metabolic process,BE0001979
process,transcription initiation from RNA polymerase II promoter,BE0001979
component,cytosol,BE0000111
component,intracellular,BE0000111
function,diamine N-acetyltransferase activity,BE0000111
process,angiogenesis,BE0000111
process,cellular nitrogen compound metabolic process,BE0000111
process,polyamine biosynthetic process,BE0000111
process,polyamine metabolic process,BE0000111
process,putrescine catabolic process,BE0000111
process,regulation of cell proliferation,BE0000111
process,small molecule metabolic process,BE0000111
component,cytoplasm,BE0000275
component,extracellular exosome,BE0000275
function,diamine N-acetyltransferase activity,BE0000275
process,nor-spermidine metabolic process,BE0000275
process,putrescine acetylation,BE0000275
process,putrescine catabolic process,BE0000275
process,spermidine acetylation,BE0000275
process,spermine acetylation,BE0000275
component,cell projection,BE0002227
component,cytoplasm,BE0002227
component,cytosol,BE0002227
component,extracellular exosome,BE0002227
component,membrane,BE0002227
component,neuronal cell body,BE0002227
component,nuclear matrix,BE0002227
component,nucleoplasm,BE0002227
component,nucleus,BE0002227
component,protein complex,BE0002227
component,terminal bouton,BE0002227
function,aspartate binding,BE0002227
function,aspartate carbamoyltransferase activity,BE0002227
function,ATP binding,BE0002227
function,carbamoyl-phosphate synthase (ammonia) activity,BE0002227
function,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,BE0002227
function,dihydroorotase activity,BE0002227
function,enzyme binding,BE0002227
function,identical protein binding,BE0002227
function,protein kinase activity,BE0002227
function,zinc ion binding,BE0002227
process,'de novo' pyrimidine nucleobase biosynthetic process,BE0002227
process,'de novo' UMP biosynthetic process,BE0002227
process,arginine biosynthetic process,BE0002227
process,cellular response to drug,BE0002227
process,cellular response to epidermal growth factor stimulus,BE0002227
process,drug metabolic process,BE0002227
process,female pregnancy,BE0002227
process,glutamine metabolic process,BE0002227
process,heart development,BE0002227
process,lactation,BE0002227
process,liver development,BE0002227
process,nucleobase-containing small molecule metabolic process,BE0002227
process,organ regeneration,BE0002227
process,peptidyl-threonine phosphorylation,BE0002227
process,protein autophosphorylation,BE0002227
process,pyrimidine nucleobase metabolic process,BE0002227
process,pyrimidine nucleoside biosynthetic process,BE0002227
process,response to amine,BE0002227
