text,parent_key
"Brain, 67kDa",BE0002165
2.1.2.1,BE0000292
Glycine hydroxymethyltransferase,BE0000292
Serine methylase,BE0000292
SHMT,BE0000292
2.3.1.37,BE0000898
5-aminolevulinic acid synthase 2,BE0000898
ALAS-E,BE0000898
ALASE,BE0000898
ASB,BE0000898
Delta-ALA synthase 2,BE0000898
Delta-aminolevulinate synthase 2,BE0000898
2.6.1.2,BE0002166
AAT2,BE0002166
ALT2,BE0002166
Glutamate pyruvate transaminase 2,BE0002166
Glutamic--alanine transaminase 2,BE0002166
Glutamic--pyruvic transaminase 2,BE0002166
GPT 2,BE0002166
2.8.1.9,BE0002167
MCS,BE0002167
Molybdenum cofactor sulfurtransferase,BE0002167
L-serine deaminase,BE0002168
L-serine dehydratase/L-threonine deaminase,BE0002168
L-threonine dehydratase,BE0002168
SDH 2,BE0002168
Serine dehydratase 2,BE0002168
TDH,BE0002168
5.1.1.18,BE0000388
D-serine ammonia-lyase,BE0000388
D-serine dehydratase,BE0000388
L-serine ammonia-lyase,BE0000388
L-serine dehydratase,BE0000388
2.9.1.2,BE0002171
Liver-pancreas antigen,BE0002171
LP,BE0002171
Sec synthase,BE0002171
Selenocysteine synthase,BE0002171
Selenocysteinyl-tRNA(Sec) synthase,BE0002171
Sep-tRNA:Sec-tRNA synthase,BE0002171
SepSecS,BE0002171
SLA,BE0002171
SLA-p35,BE0002171
SLA/LP autoantigen,BE0002171
Soluble liver antigen,BE0002171
tRNA(Ser/Sec)-associated antigenic protein,BE0002171
TRNP48,BE0002171
UGA suppressor tRNA-associated protein,BE0002171
2.3.1.50,BE0002172
C20orf38,BE0002172
LCB 3,BE0002172
LCB2b,BE0002172
Long chain base biosynthesis protein 2b,BE0002172
Long chain base biosynthesis protein 3,BE0002172
Serine-palmitoyl-CoA transferase 3,BE0002172
SPT 3,BE0002172
SPTLC2L,BE0002172
EC 4.1.1.15,BE0002173
2.1.1.13,BE0000734
5-methyltetrahydrofolate--homocysteine methyltransferase,BE0000734
MS,BE0000734
Vitamin-B12 dependent methionine synthase,BE0000734
5.4.99.2,BE0000777
MCM,BE0000777
Methylmalonyl-CoA isomerase,BE0000777
1.16.1.8,BE0000763
MSR,BE0000763
3.6.-.-,BE0000320
1.5.1.20,BE0002176
C1-THF synthase,BE0000617
MTHFC,BE0000617
MTHFD,BE0000617
NMDMC,BE0000268
2.1.2.10,BE0000010
GCST,BE0000010
GCVT,BE0000010
Glycine cleavage system T protein,BE0000010
1.5.1.6,BE0000933
10-FTHFDH,BE0000933
Aldehyde dehydrogenase family 1 member L1,BE0000933
FTHFD,BE0000933
Formiminotransferase-cyclodeaminase,BE0000822
FTCD,BE0000822
LCHC1,BE0000822
PURH,BE0001240
2.1.2.9,BE0002177
FMT,BE0002177
FMT1,BE0002177
MtFMT,BE0002177
6.1.1.21,BE0000740
HisRS,BE0000740
Histidyl-tRNA synthetase,BE0000740
HRS,BE0000740
G17,BE0000285
N-system amino acid transporter 1,BE0000285
Na(+)-coupled neutral amino acid transporter 3,BE0000285
NAT1,BE0000285
SN1,BE0000285
SNAT3,BE0000285
Solute carrier family 38 member 3,BE0000285
System N amino acid transporter 1,BE0000285
4.3.1.3,BE0000086
HIS,BE0000086
Histidase,BE0000086
2.1.1.20,BE0000372
4.1.1.50,BE0000101
AdoMetDC,BE0000101
AMD,BE0000101
2.5.1.6,BE0000304
AdoMet synthase 2,BE0000304
AMS2,BE0000304
MAT 2,BE0000304
MAT-II,BE0000304
MATA2,BE0000304
Methionine adenosyltransferase 2,BE0000304
Methionine adenosyltransferase II,BE0000304
2.5.1.6,BE0000407
AdoMet synthase 1,BE0000407
AMS1,BE0000407
MAT 1,BE0000407
MAT-I/III,BE0000407
MATA1,BE0000407
Methionine adenosyltransferase 1,BE0000407
Methionine adenosyltransferase I/III,BE0000407
2.1.1.6,BE0002089
2.1.1.57,BE0008997
Cap methyltransferase 1,BE0008997
Cap1 2'O-ribose methyltransferase 1,BE0008997
FtsJ methyltransferase domain-containing protein 2,BE0008997
FTSJD2,BE0008997
hMTr1,BE0008997
Interferon-stimulated gene 95 kDa protein,BE0008997
ISG95,BE0008997
KIAA0082,BE0008997
MTR1,BE0008997
2.1.1.137,BE0005015
CYT19,BE0005015
Methylarsonite methyltransferase,BE0005015
S-adenosyl-L-methionine:arsenic(III) methyltransferase,BE0005015
MCT 4,BE0000449
MCT4,BE0000449
Solute carrier family 16 member 3,BE0000449
MCT 7,BE0000178
MCT 8,BE0000178
MCT8,BE0000178
Monocarboxylate transporter 7,BE0000178
Solute carrier family 16 member 2,BE0000178
X-linked PEST-containing transporter,BE0000178
XPCT,BE0000178
MCT 5,BE0000386
MCT 6,BE0000386
MCT5,BE0000386
MCT6,BE0000386
Monocarboxylate transporter 5,BE0000386
Solute carrier family 16 member 5,BE0000386
2.7.1.40,BE0000046
PK1,BE0000046
PKL,BE0000046
Pyruvate kinase 1,BE0000046
Pyruvate kinase isozymes L/R,BE0000046
R-type/L-type pyruvate kinase,BE0000046
Red cell/liver pyruvate kinase,BE0000046
MCT 6,BE0000174
MCT 7,BE0000174
MCT6,BE0000174
MCT7,BE0000174
Monocarboxylate transporter 6,BE0000174
Solute carrier family 16 member 6,BE0000174
MCT 2,BE0000440
MCT2,BE0000440
Solute carrier family 16 member 7,BE0000440
1.2.4.1,BE0000098
PDHE1-B,BE0000098
PHE1B,BE0000098
2.7.1.40,BE0000088
CTHBP,BE0000088
Cytosolic thyroid hormone-binding protein,BE0000088
OIP-3,BE0000088
OIP3,BE0000088
Opa-interacting protein 3,BE0000088
p58,BE0000088
PK2,BE0000088
PK3,BE0000088
PKM2,BE0000088
Pyruvate kinase 2/3,BE0000088
Pyruvate kinase muscle isozyme,BE0000088
THBP1,BE0000088
Thyroid hormone-binding protein 1,BE0000088
Tumor M2-PK,BE0000088
MCT 4,BE0000195
MCT 5,BE0000195
MCT4,BE0000195
MCT5,BE0000195
Monocarboxylate transporter 4,BE0000195
Solute carrier family 16 member 4,BE0000195
MCT 3,BE0000361
MCT3,BE0000361
Solute carrier family 16 member 8,BE0000361
MCT 1,BE0000669
MCT1,BE0000669
Solute carrier family 16 member 1,BE0000669
6.4.1.1,BE0000698
PCB,BE0000698
Pyruvic carboxylase,BE0000698
hLAT2,BE0000789
L-type amino acid transporter 2,BE0000789
LAT2,BE0000789
Solute carrier family 7 member 8,BE0000789
6.1.1.20,BE0000038
CML33,BE0000038
FARS,BE0000038
FARSL,BE0000038
FARSLA,BE0000038
Phenylalanyl-tRNA synthetase alpha subunit,BE0000038
PheRS,BE0000038
1.14.16.1,BE0000753
PAH,BE0000753
Phe-4-monooxygenase,BE0000753
6.1.1.20,BE0000028
FARS1,BE0000028
Phenylalanyl-tRNA synthetase,BE0000028
PheRS,BE0000028
6.1.1.20,BE0000561
FARSLB,BE0000561
FRSB,BE0000561
Phenylalanyl-tRNA synthetase beta subunit,BE0000561
PheRS,BE0000561
1.14.16.2,BE0000614
TH,BE0000614
TYH,BE0000614
Tyrosine 3-hydroxylase,BE0000614
6.4.1.3,BE0000544
PCCase subunit beta,BE0000544
Propanoyl-CoA:carbon dioxide ligase subunit beta,BE0000544
6.3.4.-,BE0000159
Biotin apo-protein ligase,BE0000159
3-methylcrotonyl-CoA carboxylase 2,BE0000072
3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit,BE0000072
3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta,BE0000072
6.4.1.4,BE0000072
MCCase subunit beta,BE0000072
MCCB,BE0000072
6.4.1.2,BE0000702
ACC-beta,BE0000702
ACC2,BE0000702
ACCB,BE0000702
3-methylcrotonyl-CoA carboxylase 1,BE0000445
3-methylcrotonyl-CoA carboxylase biotin-containing subunit,BE0000445
3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha,BE0000445
6.4.1.4,BE0000445
MCCA,BE0000445
MCCase subunit alpha,BE0000445
6.4.1.3,BE0000492
PCCase subunit alpha,BE0000492
Propanoyl-CoA:carbon dioxide ligase subunit alpha,BE0000492
6.4.1.2,BE0000626
ACAC,BE0000626
ACC-alpha,BE0000626
ACC1,BE0000626
ACCA,BE0000626
2.7.7.15,BE0000494
CCT B,BE0000494
CCT-beta,BE0000494
CCTB,BE0000494
CT B,BE0000494
CTP:phosphocholine cytidylyltransferase B,BE0000494
Phosphorylcholine transferase B,BE0000494
3.1.1.7,BE0000426
AChE,BE0000426
2.7.7.15,BE0000615
CCT A,BE0000615
CCT-alpha,BE0000615
CT A,BE0000615
CTP:phosphocholine cytidylyltransferase A,BE0000615
CTPCT,BE0000615
PCYT1,BE0000615
Phosphorylcholine transferase A,BE0000615
3.1.4.4,BE0002179
Choline phosphatase 2,BE0002179
Phosphatidylcholine-hydrolyzing phospholipase D2,BE0002179
PLD 2,BE0002179
PLD1C,BE0002179
3.1.1.8,BE0002180
Acylcholine acylhydrolase,BE0002180
Butyrylcholine esterase,BE0002180
CHE1,BE0002180
Choline esterase II,BE0002180
Pseudocholinesterase,BE0002180
3.1.4.4,BE0002181
Choline phosphatase 1,BE0002181
Phosphatidylcholine-hydrolyzing phospholipase D1,BE0002181
PLD 1,BE0002181
3.1.3.75,BE0002186
NACHRA7,BE0002341
ATRC1,BE0000212
CAT-1,BE0000212
Ecotropic retroviral leukemia receptor homolog,BE0000212
Ecotropic retrovirus receptor homolog,BE0000212
ERR,BE0000212
REC1L,BE0000212
Solute carrier family 7 member 1,BE0000212
System Y+ basic amino acid transporter,BE0000212
CAT-4,BE0000052
Solute carrier family 7 member 4,BE0000052
ATRC3,BE0000136
CAT-3,BE0000136
CAT3,BE0000136
Cationic amino acid transporter y+,BE0000136
Solute carrier family 7 member 3,BE0000136
ATRC2,BE0000562
CAT-2,BE0000562
CAT2,BE0000562
Low affinity cationic amino acid transporter 2,BE0000562
Solute carrier family 7 member 2,BE0000562
6.1.1.6,BE0000198
KIAA0070,BE0000198
LysRS,BE0000198
Lysyl-tRNA synthetase,BE0000198
1.14.13.39,BE0000263
cNOS,BE0000263
Constitutive NOS,BE0000263
EC-NOS,BE0000263
Endothelial NOS,BE0000263
eNOS,BE0000263
NOS type III,BE0000263
NOSIII,BE0000263
4.3.2.1,BE0000520
Arginosuccinase,BE0000520
ASAL,BE0000520
1.14.13.39,BE0000005
HEP-NOS,BE0000005
Hepatocyte NOS,BE0000005
Inducible NO synthase,BE0000005
Inducible NOS,BE0000005
iNOS,BE0000005
NOS type II,BE0000005
NOS2A,BE0000005
Peptidyl-cysteine S-nitrosylase NOS2,BE0000005
3.5.3.1,BE0000758
Kidney-type arginase,BE0000758
Non-hepatic arginase,BE0000758
Type II arginase,BE0000758
6.3.4.5,BE0000671
ASS,BE0000671
Citrulline--aspartate ligase,BE0000671
4.2.2.1,BE0001361
Hyaluronidase,BE0001361
HYase,BE0001361
5.3.1.5,BE0001225
1.14.11.4,BE0002192
LH2,BE0002192
Lysyl hydroxylase 2,BE0002192
1.14.11.4,BE0002195
LH3,BE0002195
Lysyl hydroxylase 3,BE0002195
1.14.11.1,BE0002197
BBH,BE0002197
BBOX,BE0002197
Gamma-BBH,BE0002197
Gamma-butyrobetaine hydroxylase,BE0002197
"Gamma-butyrobetaine,2-oxoglutarate dioxygenase",BE0002197
1.14.17.1,BE0000138
Dopamine beta-monooxygenase,BE0000138
PAM,BE0002200
1.14.11.7,BE0002202
GROS1,BE0002202
Growth suppressor 1,BE0002202
LEPRE1,BE0002202
Leprecan-1,BE0002202
Leucine- and proline-enriched proteoglycan 1,BE0002202
1.14.11.7,BE0002206
Leprecan-like protein 1,BE0002206
LEPREL1,BE0002206
MLAT4,BE0002206
Myxoid liposarcoma-associated protein 4,BE0002206
1.14.11.7,BE0002208
Leprecan-like protein 2,BE0002208
LEPREL2,BE0002208
Protein B,BE0002208
1.14.11.2,BE0000060
4-PH alpha-1,BE0000060
P4HA,BE0000060
"Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1",BE0000060
1.14.11.-,BE0002210
2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1,BE0002210
KIAA1612,BE0002210
Termination and polyadenylation 1 homolog,BE0002210
TPA1,BE0002210
1.14.11.-,BE0002203
1.14.11.33,BE0002205
ABH2,BE0002205
Alkylated DNA repair protein alkB homolog 2,BE0002205
Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2,BE0002205
Oxy DC1,BE0002205
1.14.11.-,BE0002213
ABH3,BE0002213
Alkylated DNA repair protein alkB homolog 3,BE0002213
DEPC-1,BE0002213
DEPC1,BE0002213
Prostate cancer antigen 1,BE0002213
1.14.11.-,BE0002215
H-Y,BE0002215
Histocompatibility Y antigen,BE0002215
Histone demethylase JARID1D,BE0002215
HY,BE0002215
HYA,BE0002215
JARID1D,BE0002215
Jumonji/ARID domain-containing protein 1D,BE0002215
KIAA0234,BE0002215
Protein SmcY,BE0002215
SMCY,BE0002215
1.14.11.4,BE0000087
LH1,BE0000087
LLH,BE0000087
Lysyl hydroxylase 1,BE0000087
PLOD,BE0000087
1.14.11.8,BE0002221
Epsilon-trimethyllysine 2-oxoglutarate dioxygenase,BE0002221
Epsilon-trimethyllysine hydroxylase,BE0002221
TML dioxygenase,BE0002221
TML hydroxylase,BE0002221
TML-alpha-ketoglutarate dioxygenase,BE0002221
TMLD,BE0002221
TMLH,BE0002221
1.14.11.-,BE0002223
HIF-PH4,BE0002223
HIF-prolyl hydroxylase 4,BE0002223
HPH-4,BE0002223
Hypoxia-inducible factor prolyl hydroxylase 4,BE0002223
P4H-TM,BE0002223
PH4,BE0002223
1.14.11.29,BE0002217
C1orf12,BE0002217
HIF-PH2,BE0002217
HIF-prolyl hydroxylase 2,BE0002217
HPH-2,BE0002217
Hypoxia-inducible factor prolyl hydroxylase 2,BE0002217
PHD2,BE0002217
Prolyl hydroxylase domain-containing protein 2,BE0002217
SM-20,BE0002217
1.14.11.29,BE0002211
EIT6,BE0002211
Estrogen-induced tag 6,BE0002211
HIF-PH1,BE0002211
HIF-prolyl hydroxylase 1,BE0002211
HPH-1,BE0002211
HPH-3,BE0002211
Hypoxia-inducible factor prolyl hydroxylase 1,BE0002211
PHD1,BE0002211
Prolyl hydroxylase domain-containing protein 1,BE0002211
1.14.11.29,BE0002219
HIF-PH3,BE0002219
HIF-prolyl hydroxylase 3,BE0002219
HPH-1,BE0002219
HPH-3,BE0002219
Hypoxia-inducible factor prolyl hydroxylase 3,BE0002219
PHD3,BE0002219
Prolyl hydroxylase domain-containing protein 3,BE0002219
2.5.1.22,BE0000964
Spermidine aminopropyltransferase,BE0000964
SPMSY,BE0000964
1.5.3.16,BE0000566
C20orf16,BE0000566
PAO-1,BE0000566
PAOh1,BE0000566
Polyamine oxidase 1,BE0000566
SMO,BE0000566
CaSR,BE0000509
GPRC2A,BE0000509
Parathyroid cell calcium-sensing receptor 1,BE0000509
PCAR1,BE0000509
ADRB1R,BE0000172
B1AR,BE0000172
Beta-1 adrenoceptor,BE0000172
Beta-1 adrenoreceptor,BE0000172
ADRB2R,BE0000694
B2AR,BE0000694
Beta-2 adrenoceptor,BE0000694
Beta-2 adrenoreceptor,BE0000694
3.1.27.5,BE0003317
HP-RNase,BE0003317
RIB-1,BE0003317
RIB1,BE0003317
Ribonuclease 1,BE0003317
Ribonuclease A,BE0003317
RNase 1,BE0003317
RNase A,BE0003317
RNase UpI-1,BE0003317
RNS1,BE0003317
"1,4-beta-N-acetylmuramidase C",BE0003751
3.2.1.17,BE0003751
LZM,BE0003751
ARALAR2,BE0000277
Citrin,BE0000277
Mitochondrial aspartate glutamate carrier 2,BE0000277
Solute carrier family 25 member 13,BE0000277
3.5.1.15,BE0000187
ACY-2,BE0000187
ACY2,BE0000187
Aminoacylase-2,BE0000187
ASP,BE0000187
6.3.5.4,BE0000219
Cell cycle control protein TS11,BE0000219
Glutamine-dependent asparagine synthetase,BE0000219
TS11,BE0000219
3.5.1.14,BE0000481
ACY-1,BE0000481
N-acyl-L-amino-acid amidohydrolase,BE0000481
6.1.1.12,BE0000725
Aspartyl-tRNA synthetase,BE0000725
AspRS,BE0000725
Cell proliferation-inducing gene 40 protein,BE0000725
ARALAR1,BE0000235
Mitochondrial aspartate glutamate carrier 1,BE0000235
Solute carrier family 25 member 12,BE0000235
1.14.11.16,BE0000528
ASP beta-hydroxylase,BE0000528
Aspartate beta-hydroxylase,BE0000528
BAH,BE0000528
Peptide-aspartate beta-dioxygenase,BE0000528
ADE2,BE0002225
AIRC,BE0002225
PAIS,BE0002225
6.3.4.4,BE0002228
"Adenylosuccinate synthetase, acidic isozyme",BE0002228
"Adenylosuccinate synthetase, liver isozyme",BE0002228
ADSS2,BE0002228
AMPSase 2,BE0002228
IMP--aspartate ligase 2,BE0002228
L-type adenylosuccinate synthetase,BE0002228
EAAC1,BE0001054
EAAT3,BE0001054
Excitatory amino-acid carrier 1,BE0001054
Neuronal and epithelial glutamate transporter,BE0001054
Sodium-dependent glutamate/aspartate transporter 3,BE0001054
Solute carrier family 1 member 1,BE0001054
"cDNA, FLJ96050, highly similar to Homo sapiens argininosuccinate synthetase (ASS), transcript variant1, mRNA",BE0000788
6.1.1.12,BE0002229
Aspartyl-tRNA synthetase,BE0002229
AspRS,BE0002229
3.4.19.5,BE0002230
ALP,BE0002230
Asparaginase-like protein 1,BE0002230
Beta-aspartyl-peptidase,BE0002230
CRASH,BE0002230
Isoaspartyl dipeptidase,BE0002230
L-asparagine amidohydrolase,BE0002230
6.3.4.4,BE0009692
"Adenylosuccinate synthetase, basic isozyme",BE0009692
"Adenylosuccinate synthetase, muscle isozyme",BE0009692
ADSS1,BE0009692
AMPSase 1,BE0009692
IMP--aspartate ligase 1,BE0009692
M-type adenylosuccinate synthetase,BE0009692
2.1.3.3,BE0000306
Ornithine transcarbamylase,BE0000306
OTCase,BE0000306
3.5.3.1,BE0000286
Liver-type arginase,BE0000286
Type I arginase,BE0000286
OAZ,BE0000371
ODC-Az,BE0000371
ORNT2,BE0000258
Solute carrier family 25 member 2,BE0000258
ORNT1,BE0000201
Solute carrier family 25 member 15,BE0000201
2.1.4.1,BE0000347
AGAT,BE0000347
L-arginine:glycine amidinotransferase,BE0000347
Transamidinase,BE0000347
6.3.4.2,BE0000874
CTP synthetase 1,BE0000874
CTPS,BE0000874
UTP--ammonia ligase 1,BE0000874
2.4.2.14,BE0000374
ATase,BE0000374
Glutamine phosphoribosylpyrophosphate amidotransferase,BE0000374
GPAT,BE0000374
6.3.1.2,BE0002240
GLNS,BE0002240
Glutamate decarboxylase,BE0002240
Glutamate--ammonia ligase,BE0002240
GS,BE0002240
CREB-1,BE0000958
3.1.4.53,BE0000487
DPDE4,BE0000487
PDE32,BE0000487
AMPK,BE0000254
AMPK subunit beta-1,BE0000254
3.-.-.-,BE0001473
Adenosine 5'-monophosphoramidase,BE0001473
HINT,BE0001473
PKCI-1,BE0001473
PKCI1,BE0001473
PRKCNH1,BE0001473
Protein kinase C inhibitor 1,BE0001473
Protein kinase C-interacting protein 1,BE0001473
3.1.4.53,BE0001287
DPDE3,BE0001287
PDE43,BE0001287
6.2.1.1,BE0000350
ACAS2,BE0000350
AceCS,BE0000350
Acetate--CoA ligase,BE0000350
Acetyl-CoA synthetase,BE0000350
ACS,BE0000350
Acyl-activating enzyme,BE0000350
Acyl-CoA synthetase short-chain family member 2,BE0000350
2.7.11.1,BE0000677
ACACA kinase,BE0000677
Acetyl-CoA carboxylase kinase,BE0000677
AMPK subunit alpha-1,BE0000677
AMPK1,BE0000677
HMGCR kinase,BE0000677
Hydroxymethylglutaryl-CoA reductase kinase,BE0000677
Tau-protein kinase PRKAA1,BE0000677
4.6.1.1,BE0000269
Adenylate cyclase type I,BE0000269
Adenylyl cyclase 1,BE0000269
ATP pyrophosphate-lyase 1,BE0000269
Ca(2+)/calmodulin-activated adenylyl cyclase,BE0000269
6.2.1.3,BE0000639
ACS1,BE0000639
Acyl-CoA synthetase 1,BE0000639
FACL1,BE0000639
FACL2,BE0000639
LACS,BE0000639
LACS 1,BE0000639
LACS 2,BE0000639
LACS1,BE0000639
LACS2,BE0000639
Long-chain acyl-CoA synthetase 1,BE0000639
Long-chain acyl-CoA synthetase 2,BE0000639
Long-chain fatty acid-CoA ligase 2,BE0000639
Palmitoyl-CoA ligase 1,BE0000639
Palmitoyl-CoA ligase 2,BE0000639
3.1.3.11,BE0002431
"D-fructose-1,6-bisphosphate 1-phosphohydrolase 1",BE0002431
FBP,BE0002431
FBPase 1,BE0002431
Liver FBPase,BE0002431
2.7.1.20,BE0003540
Adenosine 5'-phosphotransferase,BE0003540
AK,BE0003540
2.7.11.1,BE0004907
ACACA kinase,BE0004907
Acetyl-CoA carboxylase kinase,BE0004907
AMPK subunit alpha-1,BE0004907
AMPK1,BE0004907
HMGCR kinase,BE0004907
Hydroxymethylglutaryl-CoA reductase kinase,BE0004907
Tau-protein kinase PRKAA1,BE0004907
1.14.19.-,BE0000888
D5D,BE0000888
Delta-5 desaturase,BE0000888
Delta(5) desaturase,BE0000888
Delta(5) fatty acid desaturase,BE0000888
FADSD5,BE0000888
1.14.19.3,BE0002246
Acyl-CoA 6-desaturase,BE0002246
D6D,BE0002246
Delta-6 desaturase,BE0002246
Delta(6) desaturase,BE0002246
Delta(6) fatty acid desaturase,BE0002246
CNC,BE0000986
Na(+)/Ca(2+)-exchange protein 1,BE0000986
NCX1,BE0000986
Solute carrier family 8 member 1,BE0000986
Capsaicin receptor,BE0001023
Osm-9-like TRP channel 1,BE0001023
OTRPC1,BE0001023
TrpV1,BE0001023
Vanilloid receptor 1,BE0001023
VR1,BE0001023
NR1C1,BE0000071
Nuclear receptor subfamily 1 group C member 1,BE0000071
PPAR,BE0000071
PPAR-alpha,BE0000071
BAR,BE0001777
Farnesoid X-activated receptor,BE0001777
Farnesol receptor HRR-1,BE0001777
FXR,BE0001777
HRR1,BE0001777
Nuclear receptor subfamily 1 group H member 4,BE0001777
Retinoid X receptor-interacting protein 14,BE0001777
RIP14,BE0001777
RXR-interacting protein 14,BE0001777
NR1C2,BE0001007
NUC1,BE0001007
NUCI,BE0001007
Nuclear hormone receptor 1,BE0001007
Nuclear receptor subfamily 1 group C member 2,BE0001007
Peroxisome proliferator-activated receptor beta,BE0001007
PPAR-beta,BE0001007
PPAR-delta,BE0001007
PPARB,BE0001007
NR1C3,BE0000215
Nuclear receptor subfamily 1 group C member 3,BE0000215
PPAR-gamma,BE0000215
NR2B1,BE0000412
Nuclear receptor subfamily 2 group B member 1,BE0000412
Retinoid X receptor alpha,BE0000412
2.3.1.199,BE0009936
3-keto acyl-CoA synthase ELOVL2,BE0009936
ELG3,BE0009936
ELOVL FA elongase 2,BE0009936
ELOVL fatty acid elongase 2,BE0009936
SSC2,BE0009936
Very long chain 3-ketoacyl-CoA synthase 2,BE0009936
Very long chain 3-oxoacyl-CoA synthase 2,BE0009936
2.3.1.199,BE0009375
3-keto acyl-CoA synthase ELOVL5,BE0009375
ELOVL FA elongase 5,BE0009375
ELOVL fatty acid elongase 5,BE0009375
ELOVL2,BE0009375
Fatty acid elongase 1,BE0009375
hELO1,BE0009375
Very long chain 3-ketoacyl-CoA synthase 5,BE0009375
Very long chain 3-oxoacyl-CoA synthase 5,BE0009375
6.1.1.11,BE0000063
SerRS,BE0000063
SERS,BE0000063
Seryl-tRNA synthetase,BE0000063
Seryl-tRNA(Ser/Sec) synthetase,BE0000063
3.4.11.18,BE0001534
Initiation factor 2-associated 67 kDa glycoprotein,BE0001534
MAP 2,BE0001534
MNPEP,BE0001534
p67,BE0001534
P67EIF2,BE0001534
Peptidase M,BE0001534
2.1.1.5,BE0000845
2.1.1.10,BE0002249
Betaine--homocysteine S-methyltransferase 2,BE0002249
SMM-hcy methyltransferase,BE0002249
6.1.1.1,BE0000363
Tyrosyl-tRNA synthetase,BE0000363
TyrRS,BE0000363
6.1.1.1,BE0000230
Tyrosyl-tRNA synthetase,BE0000230
TyrRS,BE0000230
