category,description,parent_key
process,negative regulation of neuron apoptotic process,BE0000654
process,positive regulation of cytosolic calcium ion concentration,BE0000654
process,signal transduction,BE0000654
component,cytoplasm,BE0000969
component,extracellular region,BE0000969
component,extracellular space,BE0000969
component,plasma membrane,BE0000969
function,serine-type endopeptidase inhibitor activity,BE0000969
process,blood coagulation,BE0000969
process,fibrinolysis,BE0000969
process,negative regulation of apoptotic process,BE0000969
process,negative regulation of endopeptidase activity,BE0000969
component,acrosomal membrane,BE0002112
component,external side of plasma membrane,BE0002112
component,extracellular exosome,BE0002112
component,extracellular region,BE0002112
component,extracellular space,BE0002112
component,membrane,BE0002112
component,platelet alpha granule,BE0002112
component,platelet dense tubular network,BE0002112
component,protein C inhibitor-coagulation factor V complex,BE0002112
component,protein C inhibitor-coagulation factor Xa complex,BE0002112
component,protein C inhibitor-coagulation factor XI complex,BE0002112
component,protein C inhibitor-KLK3 complex,BE0002112
component,protein C inhibitor-plasma kallikrein complex,BE0002112
component,protein C inhibitor-PLAT complex,BE0002112
component,protein C inhibitor-PLAU complex,BE0002112
component,protein C inhibitor-thrombin complex,BE0002112
component,protein C inhibitor-TMPRSS11E complex,BE0002112
component,protein C inhibitor-TMPRSS7 complex,BE0002112
component,protein complex,BE0002112
function,acrosin binding,BE0002112
function,glycosaminoglycan binding,BE0002112
function,heparin binding,BE0002112
function,phosphatidylcholine binding,BE0002112
function,protease binding,BE0002112
function,retinoic acid binding,BE0002112
function,serine-type endopeptidase inhibitor activity,BE0002112
process,blood coagulation,BE0002112
process,fusion of sperm to egg plasma membrane,BE0002112
process,lipid transport,BE0002112
process,negative regulation of endopeptidase activity,BE0002112
process,negative regulation of hydrolase activity,BE0002112
process,spermatogenesis,BE0002112
component,apical plasma membrane,BE0000942
component,brush border membrane,BE0000942
component,coated pit,BE0000942
component,endocytic vesicle,BE0000942
component,endoplasmic reticulum,BE0000942
component,endosome,BE0000942
component,extracellular exosome,BE0000942
component,Golgi apparatus,BE0000942
component,integral component of membrane,BE0000942
component,lysosomal membrane,BE0000942
component,lysosome,BE0000942
component,plasma membrane,BE0000942
component,receptor complex,BE0000942
function,calcium ion binding,BE0000942
process,cell proliferation,BE0000942
process,endocytosis,BE0000942
process,forebrain development,BE0000942
process,lipid metabolic process,BE0000942
process,"phototransduction, visible light",BE0000942
process,protein glycosylation,BE0000942
process,receptor-mediated endocytosis,BE0000942
process,retinoid metabolic process,BE0000942
process,small molecule metabolic process,BE0000942
process,steroid metabolic process,BE0000942
process,vitamin D metabolic process,BE0000942
component,basolateral plasma membrane,BE0001656
component,extracellular exosome,BE0001656
component,extracellular space,BE0001656
component,extrinsic component of plasma membrane,BE0001656
component,integral component of plasma membrane,BE0001656
component,plasma membrane,BE0001656
function,serine-type endopeptidase activity,BE0001656
function,serine-type peptidase activity,BE0001656
process,cell morphogenesis,BE0001656
process,epithelial cell morphogenesis involved in placental branching,BE0001656
process,keratinocyte differentiation,BE0001656
process,neural tube closure,BE0001656
process,proteolysis,BE0001656
component,basal lamina,BE0002113
component,basement membrane,BE0002113
component,cell periphery,BE0002113
component,extracellular exosome,BE0002113
component,extracellular matrix,BE0002113
component,extracellular region,BE0002113
function,calcium ion binding,BE0002113
function,collagen binding,BE0002113
function,laminin binding,BE0002113
function,proteoglycan binding,BE0002113
process,basement membrane organization,BE0002113
process,cell-matrix adhesion,BE0002113
process,extracellular matrix disassembly,BE0002113
process,extracellular matrix organization,BE0002113
process,glomerular basement membrane development,BE0002113
process,positive regulation of cell-substrate adhesion,BE0002113
component,endosome,BE0000134
component,integral component of plasma membrane,BE0000134
component,plasma membrane,BE0000134
function,choriogonadotropin hormone binding,BE0000134
function,choriogonadotropin hormone receptor activity,BE0000134
function,G-protein coupled peptide receptor activity,BE0000134
function,luteinizing hormone receptor activity,BE0000134
process,activation of adenylate cyclase activity,BE0000134
process,adenylate cyclase-activating G-protein coupled receptor signaling pathway,BE0000134
process,cellular response to gonadotropin stimulus,BE0000134
process,cognition,BE0000134
process,female gonad development,BE0000134
process,G-protein coupled receptor signaling pathway,BE0000134
process,"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",BE0000134
process,hormone-mediated signaling pathway,BE0000134
process,luteinizing hormone signaling pathway,BE0000134
process,male genitalia development,BE0000134
process,male gonad development,BE0000134
process,ovulation cycle process,BE0000134
process,phospholipase C-activating G-protein coupled receptor signaling pathway,BE0000134
process,positive regulation of cAMP-mediated signaling,BE0000134
process,positive regulation of inositol trisphosphate biosynthetic process,BE0000134
process,spermatogenesis,BE0000134
process,uterus development,BE0000134
component,cytosol,BE0000431
component,integral component of plasma membrane,BE0000431
component,plasma membrane,BE0000431
function,calcitonin binding,BE0000431
function,calcitonin receptor activity,BE0000431
function,protein transporter activity,BE0000431
function,receptor activity,BE0000431
process,adenylate cyclase-activating G-protein coupled receptor signaling pathway,BE0000431
process,cell surface receptor signaling pathway,BE0000431
process,G-protein coupled receptor signaling pathway,BE0000431
process,positive regulation of adenylate cyclase activity,BE0000431
process,positive regulation of cAMP biosynthetic process,BE0000431
process,positive regulation of cytosolic calcium ion concentration,BE0000431
process,protein localization to plasma membrane,BE0000431
process,protein transport,BE0000431
process,receptor internalization,BE0000431
process,response to glucocorticoid,BE0000431
component,extracellular region,BE0000793
component,integral component of plasma membrane,BE0000793
function,cytokine receptor activity,BE0000793
function,receptor activity,BE0000793
process,amelogenesis,BE0000793
process,cell adhesion,BE0000793
process,defense response,BE0000793
process,neutrophil chemotaxis,BE0000793
