resource,identifier,parent_key
UniProtKB,P04004,BE0001068
UniProt Accession,VTNC_HUMAN,BE0001068
HUGO Gene Nomenclature Committee (HGNC),HGNC:3546,BE0000016
GenAtlas,F8,BE0000016
GenBank Gene Database,M14113,BE0000016
GenBank Protein Database,182818,BE0000016
UniProtKB,P00451,BE0000016
UniProt Accession,FA8_HUMAN,BE0000016
HUGO Gene Nomenclature Committee (HGNC),HGNC:3542,BE0000041
GenAtlas,F5,BE0000041
GenBank Gene Database,M16967,BE0000041
GenBank Protein Database,182412,BE0000041
UniProtKB,P12259,BE0000041
UniProt Accession,FA5_HUMAN,BE0000041
HUGO Gene Nomenclature Committee (HGNC),HGNC:11784,BE0001151
GenAtlas,THBD,BE0001151
GenBank Gene Database,X05495,BE0001151
GenBank Protein Database,736251,BE0001151
UniProtKB,P07204,BE0001151
UniProt Accession,TRBM_HUMAN,BE0001151
HUGO Gene Nomenclature Committee (HGNC),HGNC:9456,BE0000943
GenAtlas,PROS1,BE0000943
GenBank Gene Database,M15036,BE0000943
GenBank Protein Database,190289,BE0000943
UniProtKB,P07225,BE0000943
UniProt Accession,PROS_HUMAN,BE0000943
HUGO Gene Nomenclature Committee (HGNC),HGNC:8861,BE0001129
GenAtlas,PF4,BE0001129
GenBank Gene Database,M25897,BE0001129
GenBank Protein Database,189851,BE0001129
UniProtKB,P02776,BE0001129
UniProt Accession,PLF4_HUMAN,BE0001129
HUGO Gene Nomenclature Committee (HGNC),HGNC:8950,BE0002142
GenAtlas,SERPINB6,BE0002142
GenBank Gene Database,Z22658,BE0002142
GenBank Protein Database,297412,BE0002142
UniProtKB,P35237,BE0002142
UniProt Accession,SPB6_HUMAN,BE0002142
HUGO Gene Nomenclature Committee (HGNC),HGNC:9452,BE0001161
GenAtlas,PROCR,BE0001161
GenBank Gene Database,L35545,BE0001161
GenBank Protein Database,565268,BE0001161
UniProtKB,Q9UNN8,BE0001161
UniProt Accession,EPCR_HUMAN,BE0001161
HUGO Gene Nomenclature Committee (HGNC),HGNC:1659,BE0000674
GenAtlas,CD33,BE0000674
GenBank Gene Database,M23197,BE0000674
GenBank Protein Database,180098,BE0000674
Guide to Pharmacology,2601,BE0000674
UniProtKB,P20138,BE0000674
UniProt Accession,CD33_HUMAN,BE0000674
HUGO Gene Nomenclature Committee (HGNC),HGNC:3309,BE0000394
GenAtlas,ELA2,BE0000394
GenBank Gene Database,Y00477,BE0000394
GenBank Protein Database,296665,BE0000394
Guide to Pharmacology,2358,BE0000394
UniProtKB,P08246,BE0000394
UniProt Accession,ELNE_HUMAN,BE0000394
HUGO Gene Nomenclature Committee (HGNC),HGNC:4566,BE0000917
GenAtlas,GRB2,BE0000917
GenBank Gene Database,M96995,BE0000917
GenBank Protein Database,181976,BE0000917
UniProtKB,P62993,BE0000917
UniProt Accession,GRB2_HUMAN,BE0000917
HUGO Gene Nomenclature Committee (HGNC),HGNC:11766,BE0000984
GenAtlas,TGFB1,BE0000984
GenBank Gene Database,X05839,BE0000984
GenBank Protein Database,1212989,BE0000984
UniProtKB,P01137,BE0000984
UniProt Accession,TGFB1_HUMAN,BE0000984
HUGO Gene Nomenclature Committee (HGNC),HGNC:5381,BE0001183
GenAtlas,IDE,BE0001183
GenBank Gene Database,M21188,BE0001183
GenBank Protein Database,184556,BE0001183
Guide to Pharmacology,2371,BE0001183
UniProtKB,P14735,BE0001183
UniProt Accession,IDE_HUMAN,BE0001183
HUGO Gene Nomenclature Committee (HGNC),HGNC:4943,BE0002122
GenAtlas,HLA-DQA2,BE0002122
GenBank Gene Database,M29615,BE0002122
GenBank Protein Database,493166,BE0002122
UniProtKB,P01906,BE0002122
UniProt Accession,DQA2_HUMAN,BE0002122
HUGO Gene Nomenclature Committee (HGNC),HGNC:4944,BE0004466
UniProtKB,P01920,BE0004466
UniProt Accession,DQB1_HUMAN,BE0004466
HUGO Gene Nomenclature Committee (HGNC),HGNC:2529,BE0000941
GenAtlas,CTSD,BE0000941
GenBank Gene Database,M11233,BE0000941
GenBank Protein Database,181180,BE0000941
Guide to Pharmacology,2345,BE0000941
UniProtKB,P07339,BE0000941
UniProt Accession,CATD_HUMAN,BE0000941
HUGO Gene Nomenclature Committee (HGNC),HGNC:8744,BE0002124
GenAtlas,PCSK2,BE0002124
GenBank Gene Database,J05252,BE0002124
GenBank Protein Database,189652,BE0002124
Guide to Pharmacology,2383,BE0002124
UniProtKB,P16519,BE0002124
UniProt Accession,NEC2_HUMAN,BE0002124
HUGO Gene Nomenclature Committee (HGNC),HGNC:8743,BE0002125
GenAtlas,PCSK1,BE0002125
GenBank Gene Database,X64810,BE0002125
GenBank Protein Database,35318,BE0002125
Guide to Pharmacology,2382,BE0002125
UniProtKB,P29120,BE0002125
UniProt Accession,NEC1_HUMAN,BE0002125
HUGO Gene Nomenclature Committee (HGNC),HGNC:7885,BE0001147
GenAtlas,NOV,BE0001147
GenBank Gene Database,X78351,BE0001147
GenBank Protein Database,825696,BE0001147
UniProtKB,P48745,BE0001147
UniProt Accession,NOV_HUMAN,BE0001147
HUGO Gene Nomenclature Committee (HGNC),HGNC:5476,BE0002126
GenAtlas,IGFBP7,BE0002126
GenBank Gene Database,L19182,BE0002126
GenBank Protein Database,307151,BE0002126
UniProtKB,Q16270,BE0002126
UniProt Accession,IBP7_HUMAN,BE0002126
HUGO Gene Nomenclature Committee (HGNC),HGNC:15588,BE0002127
GenAtlas,SYTL4,BE0002127
GenBank Gene Database,AK094110,BE0002127
GenBank Protein Database,21753104,BE0002127
UniProtKB,Q96C24,BE0002127
UniProt Accession,SYTL4_HUMAN,BE0002127
HUGO Gene Nomenclature Committee (HGNC),HGNC:3430,BE0000511
GenAtlas,ERBB2,BE0000511
GenBank Gene Database,M11767,BE0000511
GenBank Protein Database,553282,BE0000511
Guide to Pharmacology,2019,BE0000511
UniProtKB,P04626,BE0000511
UniProt Accession,ERBB2_HUMAN,BE0000511
HUGO Gene Nomenclature Committee (HGNC),HGNC:7315,BE0000066
GenAtlas,MS4A1,BE0000066
GenBank Gene Database,X12530,BE0000066
GenBank Protein Database,29774,BE0000066
Guide to Pharmacology,2628,BE0000066
UniProtKB,P11836,BE0000066
UniProt Accession,CD20_HUMAN,BE0000066
HUGO Gene Nomenclature Committee (HGNC),HGNC:1673,BE0003456
GenAtlas,CD3D,BE0003456
GenBank Gene Database,X01451,BE0003456
UniProtKB,P04234,BE0003456
UniProt Accession,CD3D_HUMAN,BE0003456
HUGO Gene Nomenclature Committee (HGNC),HGNC:1674,BE0000274
GenAtlas,CD3E,BE0000274
GenBank Gene Database,X03884,BE0000274
GenBank Protein Database,469945,BE0000274
Guide to Pharmacology,2742,BE0000274
UniProtKB,P07766,BE0000274
UniProt Accession,CD3E_HUMAN,BE0000274
HUGO Gene Nomenclature Committee (HGNC),HGNC:1675,BE0003457
GenAtlas,CD3G,BE0003457
GenBank Gene Database,BC113830,BE0003457
UniProtKB,P09693,BE0003457
UniProt Accession,CD3G_HUMAN,BE0003457
HUGO Gene Nomenclature Committee (HGNC),HGNC:1677,BE0003458
GenAtlas,CD247,BE0003458
GenBank Gene Database,BC025703,BE0003458
UniProtKB,P20963,BE0003458
UniProt Accession,CD3Z_HUMAN,BE0003458
HUGO Gene Nomenclature Committee (HGNC),HGNC:11132,BE0000390
GenAtlas,SNAP25,BE0000390
GenBank Gene Database,L19760,BE0000390
GenBank Protein Database,307426,BE0000390
UniProtKB,P60880,BE0000390
UniProt Accession,SNP25_HUMAN,BE0000390
HUGO Gene Nomenclature Committee (HGNC),HGNC:668,BE0003572
GenBank Gene Database,X06820,BE0003572
GenBank Protein Database,36032,BE0003572
UniProtKB,P62745,BE0003572
UniProt Accession,RHOB_HUMAN,BE0003572
HUGO Gene Nomenclature Committee (HGNC),HGNC:3537,BE0000928
GenAtlas,F2R,BE0000928
GenBank Gene Database,M62424,BE0000928
GenBank Protein Database,339677,BE0000928
IUPHAR,347,BE0000928
Guide to Pharmacology,347,BE0000928
UniProtKB,P25116,BE0000928
UniProt Accession,PAR1_HUMAN,BE0000928
HUGO Gene Nomenclature Committee (HGNC),HGNC:1804,BE0000083
GenAtlas,CD52,BE0000083
GenBank Gene Database,X62466,BE0000083
GenBank Protein Database,29646,BE0000083
UniProtKB,P31358,BE0000083
UniProt Accession,CD52_HUMAN,BE0000083
HUGO Gene Nomenclature Committee (HGNC),HGNC:3788,BE0000568
GenAtlas,FOLH1,BE0000568
GenBank Gene Database,M99487,BE0000568
GenBank Protein Database,190664,BE0000568
Guide to Pharmacology,1606,BE0000568
UniProtKB,Q04609,BE0000568
UniProt Accession,FOLH1_HUMAN,BE0000568
HUGO Gene Nomenclature Committee (HGNC),HGNC:1471,BE0000379
GenAtlas,CAMLG,BE0000379
GenBank Gene Database,U18242,BE0000379
GenBank Protein Database,619670,BE0000379
UniProtKB,P49069,BE0000379
UniProt Accession,CAMLG_HUMAN,BE0000379
HUGO Gene Nomenclature Committee (HGNC),HGNC:9318,BE0002143
GenAtlas,PPP3R2,BE0002143
GenBank Gene Database,AF145026,BE0002143
GenBank Protein Database,33150800,BE0002143
UniProtKB,Q96LZ3,BE0002143
UniProt Accession,CANB2_HUMAN,BE0002143
HUGO Gene Nomenclature Committee (HGNC),HGNC:9253,BE0001014
GenAtlas,PPIA,BE0001014
GenBank Gene Database,Y00052,BE0001014
GenBank Protein Database,30309,BE0001014
Guide to Pharmacology,2751,BE0001014
UniProtKB,P62937,BE0001014
UniProt Accession,PPIA_HUMAN,BE0001014
HUGO Gene Nomenclature Committee (HGNC),HGNC:9259,BE0001399
GenAtlas,PPIF,BE0001399
GenBank Gene Database,M80254,BE0001399
GenBank Protein Database,181274,BE0001399
UniProtKB,P30405,BE0001399
UniProt Accession,PPIF_HUMAN,BE0001399
HUGO Gene Nomenclature Committee (HGNC),HGNC:1639,BE0000719
GenAtlas,CD2,BE0000719
GenBank Gene Database,M19806,BE0000719
GenBank Protein Database,180081,BE0000719
UniProtKB,P06729,BE0000719
UniProt Accession,CD2_HUMAN,BE0000719
HUGO Gene Nomenclature Committee (HGNC),HGNC:6148,BE0000516
GenAtlas,ITGAL,BE0000516
GenBank Gene Database,Y00796,BE0000516
GenBank Protein Database,31422,BE0000516
Guide to Pharmacology,2451,BE0000516
UniProtKB,P20701,BE0000516
UniProt Accession,ITAL_HUMAN,BE0000516
HUGO Gene Nomenclature Committee (HGNC),HGNC:6152,BE0009967
UniProtKB,P20702,BE0009967
UniProt Accession,ITAX_HUMAN,BE0009967
HUGO Gene Nomenclature Committee (HGNC),HGNC:1634,BE0000598
GenAtlas,CD1A,BE0000598
GenBank Gene Database,M28825,BE0000598
GenBank Protein Database,180036,BE0000598
UniProtKB,P06126,BE0000598
UniProt Accession,CD1A_HUMAN,BE0000598
HUGO Gene Nomenclature Committee (HGNC),HGNC:4975,BE0003573
GenBank Gene Database,U22963,BE0003573
GenBank Protein Database,940354,BE0003573
UniProtKB,Q95460,BE0003573
UniProt Accession,HMR1_HUMAN,BE0003573
HUGO Gene Nomenclature Committee (HGNC),HGNC:1705,BE0000846
GenAtlas,CD86,BE0000846
GenBank Gene Database,L25259,BE0000846
GenBank Protein Database,439839,BE0000846
Guide to Pharmacology,2745,BE0000846
UniProtKB,P42081,BE0000846
UniProt Accession,CD86_HUMAN,BE0000846
HUGO Gene Nomenclature Committee (HGNC),HGNC:1678,BE0003488
GenAtlas,CD4,BE0003488
GenBank Gene Database,BC025782,BE0003488
UniProtKB,P01730,BE0003488
UniProt Accession,CD4_HUMAN,BE0003488
HUGO Gene Nomenclature Committee (HGNC),HGNC:6153,BE0003575
GenBank Gene Database,X07979,BE0003575
GenBank Protein Database,31442,BE0003575
UniProtKB,P05556,BE0003575
UniProt Accession,ITB1_HUMAN,BE0003575
HUGO Gene Nomenclature Committee (HGNC),HGNC:6150,BE0003576
GenBank Gene Database,M14648,BE0003576
GenBank Protein Database,340307,BE0003576
UniProtKB,P06756,BE0003576
UniProt Accession,ITAV_HUMAN,BE0003576
HUGO Gene Nomenclature Committee (HGNC),HGNC:3529,BE0001021
GenAtlas,F11,BE0001021
GenBank Gene Database,M13142,BE0001021
GenBank Protein Database,182833,BE0001021
Guide to Pharmacology,2360,BE0001021
UniProtKB,P03951,BE0001021
UniProt Accession,FA11_HUMAN,BE0001021
HUGO Gene Nomenclature Committee (HGNC),HGNC:8804,BE0000205
GenAtlas,PDGFRB,BE0000205
GenBank Gene Database,J03278,BE0000205
GenBank Protein Database,189732,BE0000205
Guide to Pharmacology,1804,BE0000205
UniProtKB,P09619,BE0000205
UniProt Accession,PGFRB_HUMAN,BE0000205
HUGO Gene Nomenclature Committee (HGNC),HGNC:8803,BE0000852
GenAtlas,PDGFRA,BE0000852
GenBank Gene Database,M21574,BE0000852
GenBank Protein Database,189734,BE0000852
Guide to Pharmacology,1803,BE0000852
UniProtKB,P16234,BE0000852
UniProt Accession,PGFRA_HUMAN,BE0000852
HUGO Gene Nomenclature Committee (HGNC),HGNC:7,BE0000910
GenAtlas,A2M,BE0000910
GenBank Gene Database,M11313,BE0000910
GenBank Protein Database,177870,BE0000910
UniProtKB,P01023,BE0000910
UniProt Accession,A2MG_HUMAN,BE0000910
HUGO Gene Nomenclature Committee (HGNC),HGNC:8529,BE0000844
GenAtlas,OXTR,BE0000844
GenBank Gene Database,X64878,BE0000844
GenBank Protein Database,34765,BE0000844
IUPHAR,369,BE0000844
Guide to Pharmacology,369,BE0000844
UniProtKB,P30559,BE0000844
UniProt Accession,OXYR_HUMAN,BE0000844
HUGO Gene Nomenclature Committee (HGNC),HGNC:8528,BE0000751
GenAtlas,OXT,BE0000751
GenBank Gene Database,M25650,BE0000751
GenBank Protein Database,189411,BE0000751
UniProtKB,P01178,BE0000751
UniProt Accession,NEU1_HUMAN,BE0000751
HUGO Gene Nomenclature Committee (HGNC),HGNC:6140,BE0000590
GenAtlas,ITGA4,BE0000590
GenBank Gene Database,X16983,BE0000590
GenBank Protein Database,33946,BE0000590
UniProtKB,P13612,BE0000590
UniProt Accession,ITA4_HUMAN,BE0000590
HUGO Gene Nomenclature Committee (HGNC),HGNC:5344,BE0001085
GenAtlas,ICAM1,BE0001085
GenBank Gene Database,X06990,BE0001085
GenBank Protein Database,758074,BE0001085
UniProtKB,P05362,BE0001085
UniProt Accession,ICAM1_HUMAN,BE0001085
GenBank Gene Database,AJ964940,BE0000398
GenBank Protein Database,62732120,BE0000398
UniProtKB,Q53I07,BE0000398
UniProt Accession,Q53I07_9HIV1,BE0000398
GenBank Gene Database,D00334,BE0000686
GenBank Protein Database,222565,BE0000686
UniProtKB,P13843,BE0000686
UniProt Accession,FUS_HRSV1,BE0000686
HUGO Gene Nomenclature Committee (HGNC),HGNC:1246,BE0002093
GenAtlas,C1R,BE0002093
GenBank Gene Database,X04701,BE0002093
GenBank Protein Database,29539,BE0002093
Guide to Pharmacology,2334,BE0002093
UniProtKB,P00736,BE0002093
UniProt Accession,C1R_HUMAN,BE0002093
HUGO Gene Nomenclature Committee (HGNC),HGNC:12680,BE0000163
GenAtlas,VEGF,BE0000163
GenBank Gene Database,M32977,BE0000163
GenBank Protein Database,181971,BE0000163
Guide to Pharmacology,2644,BE0000163
UniProtKB,P15692,BE0000163
UniProt Accession,VEGFA_HUMAN,BE0000163
HUGO Gene Nomenclature Committee (HGNC),HGNC:1814,BE0000107
GenAtlas,CEACAM1,BE0000107
GenBank Gene Database,J03858,BE0000107
GenBank Protein Database,179440,BE0000107
UniProtKB,P13688,BE0000107
UniProt Accession,CEAM1_HUMAN,BE0000107
HUGO Gene Nomenclature Committee (HGNC),HGNC:14412,BE0000102
GenAtlas,AGXT2,BE0000102
GenBank Gene Database,AJ292204,BE0000102
GenBank Protein Database,12406973,BE0000102
UniProtKB,Q9BYV1,BE0000102
UniProt Accession,AGT2_HUMAN,BE0000102
HUGO Gene Nomenclature Committee (HGNC),HGNC:4092,BE0000378
GenAtlas,GAD1,BE0000378
GenBank Gene Database,M81883,BE0000378
GenBank Protein Database,182936,BE0000378
UniProtKB,Q99259,BE0000378
UniProt Accession,DCE1_HUMAN,BE0000378
HUGO Gene Nomenclature Committee (HGNC),HGNC:1550,BE0000323
GenAtlas,CBS,BE0000323
GenBank Gene Database,L19501,BE0000323
GenBank Protein Database,388716,BE0000323
Guide to Pharmacology,1443,BE0000323
UniProtKB,P35520,BE0000323
UniProt Accession,CBS_HUMAN,BE0000323
HUGO Gene Nomenclature Committee (HGNC),HGNC:6469,BE0000392
GenAtlas,KYNU,BE0000392
GenBank Gene Database,U57721,BE0000392
GenBank Protein Database,1323715,BE0000392
UniProtKB,Q16719,BE0000392
UniProt Accession,KYNU_HUMAN,BE0000392
HUGO Gene Nomenclature Committee (HGNC),HGNC:10850,BE0000331
GenAtlas,SHMT1,BE0000331
GenBank Gene Database,L11931,BE0000331
GenBank Protein Database,307422,BE0000331
UniProtKB,P34896,BE0000331
UniProt Accession,GLYC_HUMAN,BE0000331
HUGO Gene Nomenclature Committee (HGNC),HGNC:15910,BE0000151
GenAtlas,NFS1,BE0000151
GenBank Gene Database,AF097025,BE0000151
GenBank Protein Database,24042327,BE0000151
UniProtKB,Q9Y697,BE0000151
UniProt Accession,NFS1_HUMAN,BE0000151
HUGO Gene Nomenclature Committee (HGNC),HGNC:4432,BE0000529
GenAtlas,GOT1,BE0000529
GenBank Gene Database,M37400,BE0000529
GenBank Protein Database,179067,BE0000529
UniProtKB,P17174,BE0000529
UniProt Accession,AATC_HUMAN,BE0000529
HUGO Gene Nomenclature Committee (HGNC),HGNC:8091,BE0000424
GenAtlas,OAT,BE0000424
GenBank Gene Database,M12267,BE0000424
GenBank Protein Database,189329,BE0000424
UniProtKB,P04181,BE0000424
UniProt Accession,OAT_HUMAN,BE0000424
HUGO Gene Nomenclature Committee (HGNC),HGNC:8109,BE0000404
GenAtlas,ODC1,BE0000404
GenBank Gene Database,M16650,BE0000404
GenBank Protein Database,29893806,BE0000404
Guide to Pharmacology,1276,BE0000404
UniProtKB,P11926,BE0000404
UniProt Accession,DCOR_HUMAN,BE0000404
HUGO Gene Nomenclature Committee (HGNC),HGNC:17929,BE0000727
GenAtlas,AADAT,BE0000727
GenBank Gene Database,AF097994,BE0000727
GenBank Protein Database,6165634,BE0000727
UniProtKB,Q8N5Z0,BE0000727
UniProt Accession,AADAT_HUMAN,BE0000727
HUGO Gene Nomenclature Committee (HGNC),HGNC:23,BE0000253
GenAtlas,ABAT,BE0000253
GenBank Gene Database,L32961,BE0000253
GenBank Protein Database,602705,BE0000253
Guide to Pharmacology,2464,BE0000253
UniProtKB,P80404,BE0000253
UniProt Accession,GABT_HUMAN,BE0000253
HUGO Gene Nomenclature Committee (HGNC),HGNC:30260,BE0000181
GenAtlas,PNPO,BE0000181
GenBank Gene Database,AF468030,BE0000181
GenBank Protein Database,21728336,BE0000181
UniProtKB,Q9NVS9,BE0000181
UniProt Accession,PNPO_HUMAN,BE0000181
HUGO Gene Nomenclature Committee (HGNC),HGNC:10817,BE0000778
GenAtlas,SGPL1,BE0000778
GenBank Gene Database,AJ011304,BE0000778
GenBank Protein Database,10129683,BE0000778
Guide to Pharmacology,2522,BE0000778
UniProtKB,O95470,BE0000778
UniProt Accession,SGPL1_HUMAN,BE0000778
HUGO Gene Nomenclature Committee (HGNC),HGNC:11573,BE0000692
GenAtlas,TAT,BE0000692
GenBank Gene Database,X52520,BE0000692
GenBank Protein Database,36713,BE0000692
UniProtKB,P17735,BE0000692
UniProt Accession,ATTY_HUMAN,BE0000692
HUGO Gene Nomenclature Committee (HGNC),HGNC:1564,BE0000273
GenAtlas,CCBL1,BE0000273
GenBank Gene Database,X82224,BE0000273
GenBank Protein Database,758591,BE0000273
Guide to Pharmacology,1445,BE0000273
UniProtKB,Q16773,BE0000273
UniProt Accession,KAT1_HUMAN,BE0000273
HUGO Gene Nomenclature Committee (HGNC),HGNC:11278,BE0000660
GenAtlas,SPTLC2,BE0000660
GenBank Gene Database,Y08686,BE0000660
GenBank Protein Database,2564249,BE0000660
UniProtKB,O15270,BE0000660
UniProt Accession,SPTC2_HUMAN,BE0000660
HUGO Gene Nomenclature Committee (HGNC),HGNC:18966,BE0000079
GenAtlas,CSAD,BE0000079
GenBank Gene Database,AF116546,BE0000079
GenBank Protein Database,4894558,BE0000079
UniProtKB,Q9Y600,BE0000079
UniProt Accession,CSAD_HUMAN,BE0000079
HUGO Gene Nomenclature Committee (HGNC),HGNC:4855,BE0000002
GenAtlas,HDC,BE0000002
GenBank Gene Database,X54297,BE0000002
GenBank Protein Database,32109,BE0000002
UniProtKB,P19113,BE0000002
UniProt Accession,DCHS_HUMAN,BE0000002
HUGO Gene Nomenclature Committee (HGNC),HGNC:29957,BE0000448
GenAtlas,ADC,BE0000448
GenBank Gene Database,AY050634,BE0000448
GenBank Protein Database,15858863,BE0000448
UniProtKB,Q96A70,BE0000448
UniProt Accession,AZIN2_HUMAN,BE0000448
HUGO Gene Nomenclature Committee (HGNC),HGNC:10691,BE0000164
GenAtlas,SDS,BE0000164
GenBank Gene Database,J05037,BE0000164
GenBank Protein Database,338030,BE0000164
UniProtKB,P20132,BE0000164
UniProt Accession,SDHL_HUMAN,BE0000164
HUGO Gene Nomenclature Committee (HGNC),HGNC:4188,BE0000518
GenAtlas,GCAT,BE0000518
GenBank Gene Database,AF077740,BE0000518
GenBank Protein Database,3342906,BE0000518
UniProtKB,O75600,BE0000518
UniProt Accession,KBL_HUMAN,BE0000518
HUGO Gene Nomenclature Committee (HGNC),HGNC:4313,BE0000618
GenAtlas,GLDC,BE0000618
GenBank Gene Database,M63635,BE0000618
GenBank Protein Database,190287,BE0000618
UniProtKB,P23378,BE0000618
UniProt Accession,GCSP_HUMAN,BE0000618
HUGO Gene Nomenclature Committee (HGNC),HGNC:4552,BE0000667
GenAtlas,GPT,BE0000667
GenBank Gene Database,U70732,BE0000667
GenBank Protein Database,1763096,BE0000667
UniProtKB,P24298,BE0000667
UniProt Accession,ALAT1_HUMAN,BE0000667
HUGO Gene Nomenclature Committee (HGNC),HGNC:19129,BE0000603
GenAtlas,PSAT1,BE0000603
GenBank Gene Database,AF113132,BE0000603
GenBank Protein Database,5326802,BE0000603
UniProtKB,Q9Y617,BE0000603
UniProt Accession,SERC_HUMAN,BE0000603
HUGO Gene Nomenclature Committee (HGNC),HGNC:396,BE0000409
GenAtlas,ALAS1,BE0000409
GenBank Gene Database,X56351,BE0000409
GenBank Protein Database,28583,BE0000409
UniProtKB,P13196,BE0000409
UniProt Accession,HEM1_HUMAN,BE0000409
HUGO Gene Nomenclature Committee (HGNC),HGNC:341,BE0000316
GenAtlas,AGXT,BE0000316
GenBank Gene Database,X56092,BE0000316
GenBank Protein Database,36582,BE0000316
UniProtKB,P21549,BE0000316
UniProt Accession,SPYA_HUMAN,BE0000316
HUGO Gene Nomenclature Committee (HGNC),HGNC:30259,BE0000278
GenAtlas,PDXP,BE0000278
GenBank Gene Database,AY125047,BE0000278
GenBank Protein Database,37545684,BE0000278
UniProtKB,Q96GD0,BE0000278
UniProt Accession,PLPP_HUMAN,BE0000278
HUGO Gene Nomenclature Committee (HGNC),HGNC:11277,BE0000441
GenAtlas,SPTLC1,BE0000441
GenBank Gene Database,Y08685,BE0000441
