identifier,name,parent_key
PF04960,Glutaminase,BE0000825
PF12796,Ank_2,BE0000825
PF00587,tRNA-synt_2b,BE0000188
PF03129,HGTP_anticodon,BE0000188
PF00749,tRNA-synt_1c,BE0000188
PF03950,tRNA-synt_1c_C,BE0000188
PF00458,WHEP-TRS,BE0000188
PF14497,GST_C_3,BE0000188
PF09180,ProRS-C_1,BE0000188
PF00375,SDF,BE0001115
PF00375,SDF,BE0000884
PF03074,GCS,BE0000166
PF00375,SDF,BE0002270
PF00208,ELFV_dehydrog,BE0000755
PF02812,ELFV_dehydrog_N,BE0000755
PF00117,GATase,BE0000321
PF00958,GMP_synt_C,BE0000321
PF02540,NAD_synthase,BE0000321
PF01094,ANF_receptor,BE0000365
PF00060,Lig_chan,BE0000365
PF10613,Lig_chan-Glu_bd,BE0000365
PF10562,CaM_bdg_C0,BE0000365
PF02875,Mur_ligase_C,BE0000700
PF01433,Peptidase_M1,BE0002271
PF11838,ERAP1_C,BE0002271
PF01094,ANF_receptor,BE0000760
PF00060,Lig_chan,BE0000760
PF10613,Lig_chan-Glu_bd,BE0000760
PF10565,NMDAR2_C,BE0000760
PF01094,ANF_receptor,BE0000417
PF00060,Lig_chan,BE0000417
PF10613,Lig_chan-Glu_bd,BE0000417
PF10565,NMDAR2_C,BE0000417
PF01094,ANF_receptor,BE0000454
PF00060,Lig_chan,BE0000454
PF10613,Lig_chan-Glu_bd,BE0000454
PF10565,NMDAR2_C,BE0000454
PF00749,tRNA-synt_1c,BE0002272
PF00795,CN_hydrolase,BE0002244
PF02540,NAD_synthase,BE0002244
PF04768,NAT,BE0002274
PF00060,Lig_chan,BE0000641
PF10613,Lig_chan-Glu_bd,BE0000641
PF05222,AlaDh_PNT_N,BE0000073
PF03435,Sacchrp_dh_NADP,BE0000073
PF16653,Sacchrp_dh_C,BE0000073
PF04960,Glutaminase,BE0000003
PF12796,Ank_2,BE0000003
PF02127,Peptidase_M18,BE0002277
PF04389,Peptidase_M28,BE0004640
PF00208,ELFV_dehydrog,BE0000180
PF02812,ELFV_dehydrog_N,BE0000180
PF01094,ANF_receptor,BE0000346
PF00060,Lig_chan,BE0000346
PF10613,Lig_chan-Glu_bd,BE0000346
PF01094,ANF_receptor,BE0000640
PF00060,Lig_chan,BE0000640
PF10613,Lig_chan-Glu_bd,BE0000640
PF00248,Aldo_ket_red,BE0000606
PF00282,Pyridoxal_deC,BE0000602
PF01094,ANF_receptor,BE0000829
PF00060,Lig_chan,BE0000829
PF10613,Lig_chan-Glu_bd,BE0000829
PF01094,ANF_receptor,BE0000831
PF00060,Lig_chan,BE0000831
PF10613,Lig_chan-Glu_bd,BE0000831
PF01094,ANF_receptor,BE0000830
PF00060,Lig_chan,BE0000830
PF10613,Lig_chan-Glu_bd,BE0000830
PF00171,Aldedh,BE0000823
PF00696,AA_kinase,BE0000823
PF01094,ANF_receptor,BE0000826
PF00060,Lig_chan,BE0000826
PF10613,Lig_chan-Glu_bd,BE0000826
PF01094,ANF_receptor,BE0000832
PF00060,Lig_chan,BE0000832
PF10613,Lig_chan-Glu_bd,BE0000832
PF01124,MAPEG,BE0002279
PF02798,GST_N,BE0001167
PF00043,GST_C,BE0002281
PF02798,GST_N,BE0002281
PF00043,GST_C,BE0002189
PF02798,GST_N,BE0002189
PF01124,MAPEG,BE0002282
PF00756,Esterase,BE0002283
PF01019,G_glu_transpept,BE0000889
PF00043,GST_C,BE0001189
PF02798,GST_N,BE0001189
PF00462,Glutaredoxin,BE0002284
PF00255,GSHPx,BE0001135
PF00043,GST_C,BE0002285
PF02798,GST_N,BE0002285
PF00255,GSHPx,BE0002286
PF00753,Lactamase_B,BE0001825
PF16123,HAGH_C,BE0001825
PF00255,GSHPx,BE0002287
PF00255,GSHPx,BE0002289
PF01124,MAPEG,BE0002290
PF13417,GST_N_3,BE0002291
PF00462,Glutaredoxin,BE0002292
PF00903,Glyoxalase,BE0000962
PF01124,MAPEG,BE0001117
PF07992,Pyr_redox_2,BE0000648
PF02852,Pyr_redox_dim,BE0000648
PF03917,GSH_synth_ATP,BE0000185
PF03199,GSH_synthase,BE0000185
PF00043,GST_C,BE0000807
PF02798,GST_N,BE0000807
PF01323,DSBA,BE0000808
PF00043,GST_C,BE0000809
PF02798,GST_N,BE0000809
PF00043,GST_C,BE0000810
PF02798,GST_N,BE0000810
PF00043,GST_C,BE0000811
PF02798,GST_N,BE0000811
PF00043,GST_C,BE0000812
PF02798,GST_N,BE0000812
PF00043,GST_C,BE0000813
PF02798,GST_N,BE0000813
PF00043,GST_C,BE0000814
PF02798,GST_N,BE0000814
PF00043,GST_C,BE0000815
PF13417,GST_N_3,BE0000815
PF00255,GSHPx,BE0000816
PF00255,GSHPx,BE0000817
PF00043,GST_C,BE0000818
PF02798,GST_N,BE0000818
PF13417,GST_N_3,BE0000819
PF00255,GSHPx,BE0000820
PF00255,GSHPx,BE0000821
PF00248,Aldo_ket_red,BE0000747
PF00040,fn2,BE0000058
PF00045,Hemopexin,BE0000058
PF00413,Peptidase_M10,BE0000058
PF01471,PG_binding_1,BE0000058
PF00067,p450,BE0002638
PF00255,GSHPx,BE0009997
PF00130,C1_1,BE0002296
PF00609,DAGK_acc,BE0002296
PF00781,DAGK_cat,BE0002296
PF14513,DAG_kinase_N,BE0002296
PF13499,EF-hand_7,BE0002296
PF00169,PH,BE0002297
PF00130,C1_1,BE0002297
PF00609,DAGK_acc,BE0002297
PF00781,DAGK_cat,BE0002297
PF07647,SAM_2,BE0002297
PF03034,PSS,BE0002299
PF14724,mit_SMPDase,BE0002300
PF03372,Exo_endo_phos,BE0002301
PF00122,E1-E2_ATPase,BE0001001
PF16212,PhoLip_ATPase_C,BE0001001
PF16209,PhoLip_ATPase_N,BE0001001
PF00069,Pkinase,BE0001132
PF00130,C1_1,BE0001132
PF00168,C2,BE0001132
PF03034,PSS,BE0001099
PF02666,PS_Dcarbxylase,BE0000673
PF01130,CD36,BE0000189
PF00587,tRNA-synt_2b,BE0000998
PF03129,HGTP_anticodon,BE0000998
PF00458,WHEP-TRS,BE0000998
PF08840,BAAT_C,BE0002303
PF04775,Bile_Hydr_Trans,BE0002303
PF00001,7tm_1,BE0002304
PF08444,Gly_acyl_tr_C,BE0002305
PF06021,Gly_acyl_tr_N,BE0002305
PF08444,Gly_acyl_tr_C,BE0002306
PF06021,Gly_acyl_tr_N,BE0002306
PF08444,Gly_acyl_tr_C,BE0002307
PF06021,Gly_acyl_tr_N,BE0002307
PF01266,DAO,BE0002309
PF00060,Lig_chan,BE0000534
PF10613,Lig_chan-Glu_bd,BE0000534
PF02931,Neur_chan_LBD,BE0000433
PF02932,Neur_chan_memb,BE0000433
PF02931,Neur_chan_LBD,BE0000055
PF02932,Neur_chan_memb,BE0000055
PF02931,Neur_chan_LBD,BE0000414
PF02932,Neur_chan_memb,BE0000414
PF02931,Neur_chan_LBD,BE0000745
PF02932,Neur_chan_memb,BE0000745
PF08543,Phos_pyr_kin,BE0000042
PF00217,ATP-gua_Ptrans,BE0000714
PF02807,ATP-gua_PtransN,BE0000714
PF00217,ATP-gua_Ptrans,BE0000171
PF02807,ATP-gua_PtransN,BE0000171
PF00217,ATP-gua_Ptrans,BE0000082
PF02807,ATP-gua_PtransN,BE0000082
PF00217,ATP-gua_Ptrans,BE0000410
PF02807,ATP-gua_PtransN,BE0000410
PF00209,SNF,BE0000375
PF08264,Anticodon_1,BE0000204
PF00133,tRNA-synt_1,BE0000204
PF04072,LCM,BE0000613
PF04072,LCM,BE0000450
PF08264,Anticodon_1,BE0000769
PF00133,tRNA-synt_1,BE0000769
PF00579,tRNA-synt_1b,BE0002311
PF00579,tRNA-synt_1b,BE0001343
PF00458,WHEP-TRS,BE0000228
PF00579,tRNA-synt_1b,BE0000228
PF01406,tRNA-synt_1e,BE0000701
PF01035,DNA_binding_1,BE0001145
PF02870,Methyltransf_1N,BE0001145
PF01406,tRNA-synt_1e,BE0002312
PF05995,CDO_I,BE0000569
PF04265,TPK_B1_binding,BE0000157
PF04263,TPK_catalytic,BE0000157
PF13903,Claudin_2,BE0004902
PF03098,An_peroxidase,BE0000017
PF00008,EGF,BE0000017
PF03098,An_peroxidase,BE0000262
PF00008,EGF,BE0000262
PF02274,Amidinotransf,BE0000608
PF02274,Amidinotransf,BE0000766
PF00667,FAD_binding_1,BE0000067
PF00258,Flavodoxin_1,BE0000067
PF00175,NAD_binding_1,BE0000067
PF02898,NO_synthase,BE0000067
PF00595,PDZ,BE0000067
PF03068,PAD,BE0002313
PF08527,PAD_M,BE0002313
PF08526,PAD_N,BE0002313
PF03068,PAD,BE0002314
PF08527,PAD_M,BE0002314
PF08526,PAD_N,BE0002314
PF03068,PAD,BE0002315
PF08527,PAD_M,BE0002315
PF08526,PAD_N,BE0002315
PF03068,PAD,BE0002316
PF08527,PAD_M,BE0002316
PF08526,PAD_N,BE0002316
PF03068,PAD,BE0001092
PF08527,PAD_M,BE0001092
PF08526,PAD_N,BE0001092
PF00587,tRNA-synt_2b,BE0000234
PF03129,HGTP_anticodon,BE0000234
PF02824,TGS,BE0000234
PF07973,tRNA_SAD,BE0000234
PF00587,tRNA-synt_2b,BE0002317
PF03129,HGTP_anticodon,BE0002317
PF02824,TGS,BE0002317
PF07973,tRNA_SAD,BE0002317
PF00984,UDPG_MGDP_dh,BE0000645
PF03720,UDPG_MGDP_dh_C,BE0000645
PF03721,UDPG_MGDP_dh_N,BE0000645
PF08240,ADH_N,BE0000227
PF00107,ADH_zinc_N,BE0000227
PF08240,ADH_N,BE0000299
PF00107,ADH_zinc_N,BE0000299
PF08240,ADH_N,BE0000360
PF00107,ADH_zinc_N,BE0000360
PF08240,ADH_N,BE0000465
PF00107,ADH_zinc_N,BE0000465
PF08240,ADH_N,BE0000400
PF00107,ADH_zinc_N,BE0000400
PF08240,ADH_N,BE0000522
PF00107,ADH_zinc_N,BE0000522
PF07479,NAD_Gly3P_dh_C,BE0000208
PF01210,NAD_Gly3P_dh_N,BE0000208
PF02866,Ldh_1_C,BE0000297
PF00056,Ldh_1_N,BE0000297
PF08240,ADH_N,BE0000009
PF00107,ADH_zinc_N,BE0000009
PF00106,adh_short,BE0000317
PF02866,Ldh_1_C,BE0000780
PF00056,Ldh_1_N,BE0000780
PF02866,Ldh_1_C,BE0000425
PF00056,Ldh_1_N,BE0000425
PF00390,malic,BE0000148
PF03949,Malic_M,BE0000148
PF00106,adh_short,BE0000408
PF01575,MaoC_dehydratas,BE0000408
PF02036,SCP2,BE0000408
PF02866,Ldh_1_C,BE0000100
PF00056,Ldh_1_N,BE0000100
PF02866,Ldh_1_C,BE0000149
PF00056,Ldh_1_N,BE0000149
PF02866,Ldh_1_C,BE0000068
PF00056,Ldh_1_N,BE0000068
PF00725,3HCDH,BE0000586
PF02737,3HCDH_N,BE0000586
PF00378,ECH_1,BE0000586
PF00725,3HCDH,BE0000377
PF02737,3HCDH_N,BE0000377
PF00390,malic,BE0000328
PF03949,Malic_M,BE0000328
PF00106,adh_short,BE0000175
PF02866,Ldh_1_C,BE0000589
PF00056,Ldh_1_N,BE0000589
PF03446,NAD_binding_2,BE0000128
PF14833,NAD_binding_11,BE0000128
PF00106,adh_short,BE0000336
PF00368,HMG-CoA_red,BE0000574
PF12349,Sterol-sensing,BE0000574
PF00390,malic,BE0000604
PF03949,Malic_M,BE0000604
PF00389,2-Hacid_dh,BE0000161
PF02826,2-Hacid_dh_C,BE0000161
PF00106,adh_short,BE0000184
PF00180,Iso_dh,BE0000771
PF00180,Iso_dh,BE0000559
PF00180,Iso_dh,BE0000011
PF00106,adh_short,BE0000194
PF00106,adh_short,BE0000006
PF00106,adh_short,BE0000570
PF02781,G6PD_C,BE0000357
PF00479,G6PD_N,BE0000357
PF01182,Glucosamine_iso,BE0000357
PF00106,adh_short,BE0000578
PF00248,Aldo_ket_red,BE0000438
PF00571,CBS,BE0000722
PF00478,IMPDH,BE0000722
PF00248,Aldo_ket_red,BE0000592
PF00106,adh_short,BE0000552
PF01370,Epimerase,BE0000662
PF00248,Aldo_ket_red,BE0000126
PF00106,adh_short,BE0000329
PF01073,3Beta_HSD,BE0000059
PF01073,3Beta_HSD,BE0000051
PF00571,CBS,BE0000761
PF00478,IMPDH,BE0000761
PF00725,3HCDH,BE0000260
PF02737,3HCDH_N,BE0000260
PF00378,ECH_1,BE0000260
PF00171,Aldedh,BE0000133
PF00106,adh_short,BE0000131
PF00248,Aldo_ket_red,BE0000622
PF01073,3Beta_HSD,BE0000044
PF00171,Aldedh,BE0000193
PF00171,Aldedh,BE0000231
PF00171,Aldedh,BE0000718
PF00171,Aldedh,BE0000554
PF02800,Gp_dh_C,BE0000720
PF00044,Gp_dh_N,BE0000720
PF00171,Aldedh,BE0000287
PF00171,Aldedh,BE0000583
PF00171,Aldedh,BE0000479
PF00171,Aldedh,BE0000446
PF02800,Gp_dh_C,BE0000542
PF00044,Gp_dh_N,BE0000542
PF00171,Aldedh,BE0000513
PF00171,Aldedh,BE0000600
PF00171,Aldedh,BE0000135
PF03807,F420_oxidored,BE0000728
PF14748,P5CR_dimer,BE0000728
PF03807,F420_oxidored,BE0000225
PF14748,P5CR_dimer,BE0000225
PF00676,E1_dh,BE0000609
PF00676,E1_dh,BE0000571
PF01408,GFO_IDH_MocA,BE0000741
PF09166,Biliv-reduc_cat,BE0000741
PF00441,Acyl-CoA_dh_1,BE0000762
PF02770,Acyl-CoA_dh_M,BE0000762
PF02771,Acyl-CoA_dh_N,BE0000762
PF00186,DHFR_1,BE0000330
PF02779,Transket_pyr,BE0000162
PF00676,E1_dh,BE0000162
PF16078,2-oxogl_dehyd_N,BE0000162
PF16870,OxoGdeHyase_C,BE0000162
PF01222,ERG4_ERG24,BE0000031
PF02525,Flavodoxin_2,BE0000220
PF00361,Proton_antipo_M,BE0000655
PF06444,NADH_dehy_S2_C,BE0000655
PF00507,Oxidored_q4,BE0000196
PF01058,Oxidored_q6,BE0000307
PF00171,Aldedh,BE0000244
PF00175,NAD_binding_1,BE0000160
PF00970,FAD_binding_6,BE0000160
PF02466,Tim17,BE0000541
PF00361,Proton_antipo_M,BE0000551
PF01059,Oxidored_q5_N,BE0000551
PF00106,adh_short,BE0000540
PF00146,NADHdh,BE0000503
PF01262,AlaDh_PNT_C,BE0000008
PF05222,AlaDh_PNT_N,BE0000008
PF02233,PNTB,BE0000008
PF12769,PNTB_4TM,BE0000008
PF04716,ETC_C1_NDUFA5,BE0000473
PF01370,Epimerase,BE0000305
PF00420,Oxidored_q2,BE0000272
PF01712,dNK,BE0000081
PF07347,CI-B14_5a,BE0000401
PF15879,MWFE,BE0000224
PF00499,Oxidored_q3,BE0000348
PF00361,Proton_antipo_M,BE0000580
PF06455,NADH5_C,BE0000580
PF00662,Proton_antipo_N,BE0000580
PF06522,B12D,BE0000169
PF05347,Complex1_LYR,BE0000213
PF00550,PP-binding,BE0000545
PF05047,L51_S25_CI-B8,BE0000550
PF06747,CHCH,BE0000367
PF14987,NADHdh_A3,BE0000684
PF05821,NDUF_B8,BE0000676
PF06374,NDUF_C2,BE0000173
PF08040,NADH_oxidored,BE0000338
PF00384,Molybdopterin,BE0000493
PF10588,NADH-G_4Fe-4S_3,BE0000493
PF09326,NADH_dhqG_C,BE0000493
PF10249,NDUFB10,BE0000245
PF07225,NDUF_B4,BE0000295
PF08122,NDUF_B12,BE0000284
PF05676,NDUF_B7,BE0000512
PF05347,Complex1_LYR,BE0000596
PF00346,Complex1_49kDa,BE0000729
PF09781,NDUF_B5,BE0000243
PF15088,NADH_dh_m_C1,BE0000313
PF09782,NDUF_B6,BE0000376
PF15880,NDUFV3,BE0000027
PF07992,Pyr_redox_2,BE0000737
PF02852,Pyr_redox_dim,BE0000737
PF00329,Complex1_30kDa,BE0000191
PF05071,NDUFA12,BE0000754
PF10200,Ndufs5,BE0000089
PF04800,ETC_C1_NDUFA4,BE0000500
PF01512,Complex1_51K,BE0000485
PF10589,NADH_4Fe-4S,BE0000485
PF10531,SLBB,BE0000485
PF01257,Complex1_24kDa,BE0000137
PF06212,GRIM-19,BE0000525
PF10276,zf-CHCC,BE0000093
PF06522,B12D,BE0000319
PF12838,Fer4_7,BE0000037
PF00067,p450,BE0000421
PF00198,2-oxoacid_dh,BE0000065
PF00364,Biotin_lipoyl,BE0000065
PF02817,E3_binding,BE0000065
PF04116,FA_hydroxylase,BE0000096
PF01126,Heme_oxygenase,BE0000735
PF01126,Heme_oxygenase,BE0000587
PF00067,p450,BE0000344
PF00264,Tyrosinase,BE0000252
PF03024,Folate_rec,BE0000652
PF03024,Folate_rec,BE0000271
PF03024,Folate_rec,BE0003405
PF00501,AMP-binding,BE0000996
PF00001,7tm_1,BE0000688
PF07973,tRNA_SAD,BE0002318
PF01411,tRNA-synt_2c,BE0002318
PF01490,Aa_trans,BE0000536
PF07973,tRNA_SAD,BE0000294
PF01411,tRNA-synt_2c,BE0000294
PF02272,DHHA1,BE0000294
PF00375,SDF,BE0000480
PF08264,Anticodon_1,BE0000223
PF00133,tRNA-synt_1,BE0000223
PF00043,GST_C,BE0000223
PF00106,adh_short,BE0000726
PF00106,adh_short,BE0002319
PF00890,FAD_binding_2,BE0002320
PF00106,adh_short,BE0002321
PF00106,adh_short,BE0000032
PF00106,adh_short,BE0002322
PF00106,adh_short,BE0002323
PF04970,LRAT,BE0000900
PF00106,adh_short,BE0000593
PF08212,Lipocalin_2,BE0005056
PF00061,Lipocalin,BE0009878
PF00104,Hormone_recep,BE0000956
PF00105,zf-C4,BE0000956
PF00069,Pkinase,BE0000872
PF00130,C1_1,BE0000872
PF00433,Pkinase_C,BE0000872
PF00168,C2,BE0000872
PF01477,PLAT,BE0000248
PF00305,Lipoxygenase,BE0000248
PF00130,C1_1,BE0002324
PF00609,DAGK_acc,BE0002324
PF00781,DAGK_cat,BE0002324
PF14513,DAG_kinase_N,BE0002324
PF00149,Metallophos,BE0002325
PF00149,Metallophos,BE0002326
PF00650,CRAL_TRIO,BE0000076
PF03765,CRAL_TRIO_N,BE0000076
PF00650,CRAL_TRIO,BE0000339
PF00650,CRAL_TRIO,BE0000256
PF03765,CRAL_TRIO_N,BE0000256
PF03099,BPL_LplA_LipB,BE0000040
PF04055,Radical_SAM,BE0002327
PF16881,LIAS_N,BE0002327
PF00474,SSF,BE0000094
PF08264,Anticodon_1,BE0002328
PF00133,tRNA-synt_1,BE0002328
PF06827,zf-FPG_IleRS,BE0002328
PF00441,Acyl-CoA_dh_1,BE0000573
PF02770,Acyl-CoA_dh_M,BE0000573
PF02771,Acyl-CoA_dh_N,BE0000573
PF08264,Anticodon_1,BE0000491
PF00133,tRNA-synt_1,BE0000491
PF00003,7tm_3,BE0000395
PF01094,ANF_receptor,BE0000395
PF07562,NCD3G,BE0000395
PF00003,7tm_3,BE0000582
PF01094,ANF_receptor,BE0000582
PF07562,NCD3G,BE0000582
PF07884,VKOR,BE0000713
PF07884,VKOR,BE0002329
PF00008,EGF,BE0000380
PF00594,Gla,BE0000380
PF00089,Trypsin,BE0000380
PF02525,Flavodoxin_2,BE0001184
PF00594,Gla,BE0000724
PF07714,Pkinase_Tyr,BE0000435
PF00017,SH2,BE0000435
PF00018,SH3_1,BE0000435
PF08919,F_actin_bind,BE0000435
PF00005,ABC_tran,BE0001032
PF00664,ABC_membrane,BE0001032
PF00005,ABC_tran,BE0001168
PF01061,ABC2_membrane,BE0001168
PF00005,ABC_tran,BE0001069
PF00664,ABC_membrane,BE0001069
PF00005,ABC_tran,BE0000119
PF07714,Pkinase_Tyr,BE0000359
PF00629,MAM,BE0000359
PF00899,ThiF,BE0000202
PF07714,Pkinase_Tyr,BE0000434
PF00130,C1_1,BE0000434
PF02196,RBD,BE0000434
PF07714,Pkinase_Tyr,BE0000459
PF08515,TGF_beta_GS,BE0000459
PF05761,5_nucleotid,BE0000261
PF02374,ArsA_ATPase,BE0000750
PF00005,ABC_tran,BE0000469
PF00664,ABC_membrane,BE0000469
PF00169,PH,BE0000428
PF00069,Pkinase,BE0000428
PF00433,Pkinase_C,BE0000428
PF00169,PH,BE0000341
PF00069,Pkinase,BE0000341
PF00615,RGS,BE0000341
PF00619,CARD,BE0000310
PF00931,NB-ARC,BE0000310
PF00400,WD40,BE0000310
PF00501,AMP-binding,BE0000746
PF16177,ACAS_N,BE0000746
PF13193,AMP-binding_C,BE0000746
PF00069,Pkinase,BE0000665
PF01064,Activin_recp,BE0000665
PF08515,TGF_beta_GS,BE0000665
PF00069,Pkinase,BE0000264
PF01064,Activin_recp,BE0000264
PF08515,TGF_beta_GS,BE0000264
PF00005,ABC_tran,BE0000703
PF00664,ABC_membrane,BE0000703
PF00069,Pkinase,BE0000437
PF00153,Mito_carr,BE0000599
PF00005,ABC_tran,BE0000207
PF00664,ABC_membrane,BE0000207
PF00004,AAA,BE0000139
PF06480,FtsH_ext,BE0000139
PF01434,Peptidase_M41,BE0000139
PF00169,PH,BE0000018
PF00069,Pkinase,BE0000018
PF00615,RGS,BE0000018
PF00069,Pkinase,BE0000675
PF01064,Activin_recp,BE0000675
PF07714,Pkinase_Tyr,BE0000772
PF14604,SH3_9,BE0000772
PF09027,GTPase_binding,BE0000772
PF11555,Inhibitor_Mig-6,BE0000772
PF07714,Pkinase_Tyr,BE0000014
PF00017,SH2,BE0000014
PF00018,SH3_1,BE0000014
PF08919,F_actin_bind,BE0000014
PF00005,ABC_tran,BE0003640
PF00664,ABC_membrane,BE0003640
PF00005,ABC_tran,BE0001188
PF00664,ABC_membrane,BE0001188
PF00005,ABC_tran,BE0000785
PF00664,ABC_membrane,BE0000785
PF00005,ABC_tran,BE0001195
PF00664,ABC_membrane,BE0001195
PF14396,CFTR_R,BE0001195
PF00454,PI3_PI4_kinase,BE0002379
PF00792,PI3K_C2,BE0002379
PF00794,PI3K_rbd,BE0002379
PF00613,PI3Ka,BE0002379
PF02192,PI3K_p85B,BE0002379
PF00069,Pkinase,BE0001209
PF01214,CK_II_beta,BE0005435
PF00001,7tm_1,BE0005499
PF00149,Metallophos,BE0003160
PF00515,TPR_1,BE0003160
PF08321,PPP5,BE0003160
PF13414,TPR_11,BE0003160
PF08336,P4Ha_N,BE0002253
PF13640,2OG-FeII_Oxy_3,BE0002253
PF01619,Pro_dh,BE0002330
PF00160,Pro_isomerase,BE0002331
PF00160,Pro_isomerase,BE0002332
PF00160,Pro_isomerase,BE0002333
PF00160,Pro_isomerase,BE0002334
PF14748,P5CR_dimer,BE0002335
PF00587,tRNA-synt_2b,BE0002336
PF03129,HGTP_anticodon,BE0002336
PF03807,F420_oxidored,BE0004615
PF14748,P5CR_dimer,BE0004615
PF05544,Pro_racemase,BE0002337
PF00209,SNF,BE0000423
PF00209,SNF,BE0000723
PF00156,Pribosyltran,BE0000115
PF01048,PNP_UDP_1,BE0002007
PF01451,LMWPc,BE0003786
PF00106,adh_short,BE0002791
PF00633,HHH,BE0002755
PF00730,HhH-GPD,BE0002755
PF10576,EndIII_4Fe-2S,BE0002755
PF14815,NUDIX_4,BE0002755
PF05014,Nuc_deoxyrib_tr,BE0002706
PF00069,Pkinase,BE0004323
PF05491,RuvB_C,BE0002792
PF05496,RuvB_N,BE0002792
PF01048,PNP_UDP_1,BE0001128
PF02277,DBI_PRT,BE0001229
PF00375,SDF,BE0000236
PF00152,tRNA-synt_2,BE0002338
PF01336,tRNA_anti-codon,BE0002338
PF00152,tRNA-synt_2,BE0000607
PF01336,tRNA_anti-codon,BE0000607
PF01490,Aa_trans,BE0009976
PF00850,Hist_deacetyl,BE0002366
PF00209,SNF,BE0000749
PF03491,5HT_transport_N,BE0000749
PF00520,Ion_trans,BE0000090
PF00027,cNMP_binding,BE0000090
PF13426,PAS_9,BE0000090
PF00001,7tm_1,BE0000062
PF01401,Peptidase_M2,BE0000221
PF00001,7tm_1,BE0005831
PF00054,Laminin_G_1,BE0000685
PF00104,Hormone_recep,BE0000794
PF00105,zf-C4,BE0000794
PF02155,GCR,BE0000794
PF00003,7tm_3,BE0000217
PF01094,ANF_receptor,BE0000217
PF00084,Sushi,BE0000217
PF00003,7tm_3,BE0002340
PF01094,ANF_receptor,BE0002340
PF07690,MFS_1,BE0000118
PF00209,SNF,BE0000647
PF06373,CART,BE0000867
PF00001,7tm_1,BE0001044
PF00209,SNF,BE0000486
PF00001,7tm_1,BE0004888
PF00001,7tm_1,BE0004872
PF00001,7tm_1,BE0000756
PF01593,Amino_oxidase,BE0002196
PF01593,Amino_oxidase,BE0004909
PF07690,MFS_1,BE0008661
PF00001,7tm_1,BE0001158
PF02931,Neur_chan_LBD,BE0000849
PF02932,Neur_chan_memb,BE0000849
PF02931,Neur_chan_LBD,BE0000850
PF02932,Neur_chan_memb,BE0000850
PF02931,Neur_chan_LBD,BE0000738
PF02932,Neur_chan_memb,BE0000738
PF02931,Neur_chan_LBD,BE0003585
PF02932,Neur_chan_memb,BE0003585
PF02931,Neur_chan_LBD,BE0003586
PF02932,Neur_chan_memb,BE0003586
PF02931,Neur_chan_LBD,BE0003587
PF02932,Neur_chan_memb,BE0003587
PF02931,Neur_chan_LBD,BE0002343
PF02932,Neur_chan_memb,BE0002343
PF02931,Neur_chan_LBD,BE0000411
PF02932,Neur_chan_memb,BE0000411
PF02931,Neur_chan_LBD,BE0003588
PF02932,Neur_chan_memb,BE0003588
PF02931,Neur_chan_LBD,BE0003584
PF02932,Neur_chan_memb,BE0003584
PF00067,p450,BE0002090
PF00755,Carn_acyltransf,BE0000519
PF00001,7tm_1,BE0000045
PF00001,7tm_1,BE0000092
PF02931,Neur_chan_LBD,BE0004797
PF02932,Neur_chan_memb,BE0004797
PF02931,Neur_chan_LBD,BE0008668
PF02932,Neur_chan_memb,BE0008668
PF00227,Proteasome,BE0002348
PF00227,Proteasome,BE0002347
PF01593,Amino_oxidase,BE0002198
PF00159,Hormone_3,BE0003476
PF00520,Ion_trans,BE0000197
PF06512,Na_trans_assoc,BE0000197
PF11933,Na_trans_cytopl,BE0000197
PF00001,7tm_1,BE0000770
PF00001,7tm_1,BE0000533
PF00001,7tm_1,BE0000632
PF00001,7tm_1,BE0000420
PF02932,Neur_chan_memb,BE0003438
PF00001,7tm_1,BE0000384
PF00520,Ion_trans,BE0002081
PF06512,Na_trans_assoc,BE0002081
PF11933,Na_trans_cytopl,BE0002081
PF01094,ANF_receptor,BE0004956
PF00060,Lig_chan,BE0004956
PF10613,Lig_chan-Glu_bd,BE0004956
PF10562,CaM_bdg_C0,BE0004956
PF00001,7tm_1,BE0000013
PF00001,7tm_1,BE0004864
PF00136,DNA_pol_B,BE0000308
PF03104,DNA_pol_B_exo1,BE0000308
PF11590,DNAPolymera_Pol,BE0000308
PF00693,Herpes_TK,BE0004499
PF00693,Herpes_TK,BE0000458
PF00067,p450,BE0000233
PF01733,Nucleoside_tran,BE0001204
PF00104,Hormone_recep,BE0002088
PF00105,zf-C4,BE0002088
PF00104,Hormone_recep,BE0003722
PF00105,zf-C4,BE0003722
PF00064,Neur,BE0000584
PF13088,BNR_2,BE0000914
PF13088,BNR_2,BE0003200
PF00001,7tm_1,BE0003521
PF01122,Cobalamin_bind,BE0000238
PF14478,DUF4430,BE0000238
PF00008,EGF,BE0000936
PF07645,EGF_CA,BE0000936
PF00431,CUB,BE0000936
PF12947,EGF_3,BE0000936
PF00001,7tm_1,BE0000924
PF00520,Ion_trans,BE0000739
PF02815,MIR,BE0000739
PF08454,RIH_assoc,BE0000739
PF06459,RR_TM4-6,BE0000739
PF01365,RYDR_ITPR,BE0000739
PF02026,RyR,BE0000739
PF00622,SPRY,BE0000739
PF13833,EF-hand_8,BE0000739
PF08709,Ins145_P3_rec,BE0000739
PF00233,PDEase_I,BE0004922
PF08499,PDEase_I_N,BE0004922
PF00454,PI3_PI4_kinase,BE0002385
PF02259,FAT,BE0002385
